paper_dgp,dgp,metric,target_id,detail,arm,method_left,method_right,rmse_difference,paired_mc_se,ci95_low,ci95_high,n_pairs
LS3,IC3,barycenter_rmse,MEANQ-A-K,,1.0,causal_drf,cwdb_dr,0.13365360587730737,0.002266683655771846,0.12921090591199455,0.1380963058426202,50
LS3,IC3,barycenter_rmse,MEANQ-A-K,,1.0,causal_drf,drf,-0.042439740962963435,0.001227295044559241,-0.04484523925029955,-0.04003424267562732,50
LS3,IC3,barycenter_rmse,MEANQ-A-K,,1.0,cwdb_dr,drf,-0.1760933468402708,0.0016303303854246142,-0.17928879439570305,-0.17289789928483856,50
LS3,IC3,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,causal_drf,cwdb_dr,0.192542718196102,0.003918023982665937,0.18486339119007675,0.20022204520212725,50
LS3,IC3,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,causal_drf,drf,-0.03682875752839221,0.0018374814016683327,-0.04043022107566214,-0.03322729398112228,50
LS3,IC3,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,cwdb_dr,drf,-0.2293714757244942,0.0033424352725432327,-0.23592264885867895,-0.22282030259030947,50
LS3,IC3,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,causal_drf,cwdb_dr,0.17288484415907673,0.00319016288860512,0.1666321248974107,0.17913756342074277,50
LS3,IC3,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,causal_drf,drf,-0.02800133526094678,0.0015572014958359982,-0.031053450192785336,-0.024949220329108224,50
LS3,IC3,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,cwdb_dr,drf,-0.20088617942002351,0.0024729375277132166,-0.20573313697434142,-0.1960392218657056,50
LS3,IC3,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.1631412274529247,0.0033732499876686912,0.15652965747709408,0.16975279742875532,50
LS3,IC3,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.02951503927649768,0.001517857877200365,-0.032490040715810395,-0.026540037837184963,50
LS3,IC3,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.19265626672942238,0.0026771815674381276,-0.19790354260160112,-0.18740899085724363,50
LS3,IC3,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.2208650260986324,0.003815890960908329,0.2133858798152521,0.2283441723820127,50
LS3,IC3,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,causal_drf,drf,-0.03450950771883632,0.001902289351900407,-0.038237994848561115,-0.030781020589111523,50
LS3,IC3,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.2553745338174687,0.002898563184357912,-0.26105571765881025,-0.24969334997612722,50
LS3,IC3,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.00030055206767078645,0.001021309770064569,-0.0023023192169973417,0.0017012150816557688,50
LS3,IC3,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,causal_drf,drf,-0.0005232953425976482,0.0003244661805817821,-0.0011592490565379412,0.00011265837134264475,50
LS3,IC3,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.00022274327492686173,0.0010744923740637973,-0.0023287483280919046,0.0018832617782381812,50
LS3,IC3,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.025148055937351796,0.0028166217815916686,0.019627477245432123,0.03066863462927147,50
LS3,IC3,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,causal_drf,drf,-0.015524923145377609,0.0011531438273505142,-0.017785085046984617,-0.0132647612437706,50
LS3,IC3,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.040672979082729405,0.0026584189975581768,-0.04588348031794343,-0.035462477847515377,50
LS3,IC3,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.22382821817902204,0.0040646590025955175,0.21586148653393483,0.23179494982410925,50
LS3,IC3,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,causal_drf,drf,-0.03590750817304733,0.0020064042819459226,-0.03984006056566134,-0.03197495578043332,50
LS3,IC3,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.2597357263520694,0.0032012481878237044,-0.26601017280020384,-0.2534612799039349,50
LS3,IC3,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.20951663541690752,0.003952931044210408,0.20176889057025513,0.2172643802635599,50
LS3,IC3,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.03583301655745508,0.0018281620464484945,-0.039416214168494126,-0.03224981894641603,50
LS3,IC3,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.2453496519743626,0.0031056342326310363,-0.2514366950703194,-0.23926260887840575,50
LS3,IC3,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-0.002731877286192121,0.0008786964766009152,-0.004454122380329915,-0.0010096321920543272,50
LS3,IC3,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.0006416140924418931,0.0004860142989008015,-0.0003109739334036779,0.001594202118287464,50
LS3,IC3,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,0.003373491378634014,0.0009456623814506646,0.0015199931109907115,0.005226989646277317,50
LS3,IC3,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.027511478192899355,0.0032422011715413385,0.02115676389667833,0.03386619248912038,50
LS3,IC3,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.021922283521247962,0.0012971750474325687,-0.0244647466142158,-0.019379820428280126,50
LS3,IC3,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.04943376171414732,0.0030115378862877536,-0.055336375971271314,-0.04353114745702332,50
LS3,IC3,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.2121032801757523,0.004207418475265732,0.20385673996423148,0.22034982038727313,50
LS3,IC3,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.03743377240925366,0.0019264377669098477,-0.04120959043239696,-0.03365795438611036,50
LS3,IC3,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.24953705258500597,0.0033700915015754934,-0.25614243192809394,-0.242931673241918,50
S1,D0,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,causal_drf,cwdb_dr,0.001880439239151429,0.0009626021805183968,-6.261034664628833e-06,0.0037671395129674867,50
S1,D0,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,causal_drf,drf,-0.000868850381136441,0.0001834930608992367,-0.001228496780498945,-0.0005092039817739371,50
S1,D0,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,cwdb_dr,drf,-0.00274928962028787,0.0010594288636369793,-0.0048257701930163495,-0.0006728090475593908,50
S1,D0,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.011897738551376977,0.0010899885816188764,0.009761360931403978,0.014034116171349975,50
S1,D0,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.0015912231826364538,0.00022012863650073067,-0.002022675310177886,-0.0011597710550950218,50
S1,D0,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.01348896173401343,0.0011484742118034988,-0.01573997118914829,-0.011237952278878572,50
S1,D0,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.002449347968175905,0.001079972798004094,0.0003326012840878809,0.004566094652263929,50
S1,D0,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,causal_drf,drf,-0.0005108821045021784,0.00045705979318203606,-0.001406719299138969,0.0003849550901346122,50
S1,D0,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,-0.0029602300726780835,0.0011110827349405806,-0.005137952233161621,-0.0007825079121945456,50
S1,D0,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.000536222372677476,0.0002515792927265554,-0.0010293177864215243,-4.312695893342745e-05,50
S1,D0,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,causal_drf,drf,6.685811284309548e-05,0.00013292918433447623,-0.00019368308845247792,0.0003273993141386689,50
S1,D0,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,0.0006030804855205714,0.0002783437249225146,5.752678467244282e-05,0.0011486341863687,50
S1,D0,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.0007425206485353024,7.428301649064624e-05,-0.000888115360856969,-0.0005969259362136358,50
S1,D0,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,causal_drf,drf,7.786739435821109e-20,1.1335542057618605e-19,-1.4430922997111357e-19,3.0004401868753575e-19,50
S1,D0,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,0.0007425206485353025,7.428301649064623e-05,0.0005969259362136359,0.0008881153608569691,50
S1,D0,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.0018756915517440624,0.001075984402020085,-0.00023323787621530416,0.003984620979703429,50
S1,D0,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,causal_drf,drf,-7.29818747131801e-05,0.0005223217604663298,-0.0010967325252271866,0.0009507687758008264,50
S1,D0,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,-0.0019486734264572425,0.0011140083599806396,-0.0041321298120192956,0.00023478295910481098,50
S1,D0,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.009902513103892691,0.00110641035108068,0.007733948815774558,0.012071077392010824,50
S1,D0,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.0009232537423533096,0.00040196770592815174,-0.001711110445972487,-0.0001353970387341322,50
S1,D0,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.010825766846246001,0.0011656973289173186,-0.013110533610923946,-0.008541000081568056,50
S1,D0,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.0013871753204587438,0.0004917024699341798,0.00042343847938775144,0.002350912161529736,50
S1,D0,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.0014427579747562612,0.00020013450437322505,-0.0018350216033277823,-0.00105049434618474,50
S1,D0,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.002829933295215005,0.0006009252432717475,-0.00400774677202763,-0.00165211981840238,50
S1,D0,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-0.0016874875269370624,0.00010224417392802944,-0.0018878861078360002,-0.0014870889460381247,50
S1,D0,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-8.885341623506048e-20,1.3674133938205897e-19,-3.5686644142389604e-19,1.7915960895377508e-19,50
S1,D0,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,0.0016874875269370624,0.00010224417392802943,0.0014870889460381247,0.0018878861078360002,50
S1,D0,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.008815797291003437,0.0012874252431537905,0.006292443814422007,0.011339150767584866,50
S1,D0,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.0012217645012268276,0.0005217438115290923,-0.0022443823718238482,-0.0001991466306298067,50
S1,D0,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.010037561792230264,0.0014824235955482122,-0.01294311203950476,-0.007132011544955769,50
S1,D0,barycenter_rmse,MEANQ-A-K,,0.0,causal_drf,cwdb_dr,0.10178384955444919,0.0013222310474823229,0.09919227670138384,0.10437542240751455,50
S1,D0,barycenter_rmse,MEANQ-A-K,,0.0,causal_drf,drf,-0.019532444129553655,0.000704015628600803,-0.02091231476161123,-0.01815257349749608,50
S1,D0,barycenter_rmse,MEANQ-A-K,,0.0,cwdb_dr,drf,-0.12131629368400285,0.0011388357126032884,-0.1235484116807053,-0.1190841756873004,50
S1,D0,barycenter_rmse,MEANQ-A-K,,1.0,causal_drf,cwdb_dr,0.08358819010322821,0.0015224044319170624,0.08060427741667077,0.08657210278978565,50
S1,D0,barycenter_rmse,MEANQ-A-K,,1.0,causal_drf,drf,-0.016454423946748203,0.0007960612660691702,-0.01801470402824378,-0.01489414386525263,50
S1,D0,barycenter_rmse,MEANQ-A-K,,1.0,cwdb_dr,drf,-0.10004261404997641,0.0013508507234757034,-0.1026902814679888,-0.09739494663196403,50
S1,D0,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,causal_drf,cwdb_dr,0.052462290087448654,0.0009634440924072747,0.0505739396663304,0.05435064050856691,50
S1,D0,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,causal_drf,drf,-0.026976342689121025,0.0010192578366651271,-0.028974088048984672,-0.024978597329257377,50
S1,D0,mean_quantile_rmse,MEANQ-A-K,"arm contrast, the mandatory common target",,cwdb_dr,drf,-0.07943863277656968,0.001097563526081314,-0.08158985728768905,-0.0772874082654503,50
S1,D0,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.026550149522496673,0.0013839689818401944,-0.029262728726903456,-0.02383757031808989,50
S1,D0,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,causal_drf,drf,0.0002812863644957118,0.0006789768353033753,-0.0010495082326989038,0.0016120809616903273,50
S1,D0,plugin_reference_tate_abs_error,REF-ATE-K,plugin reference contrast; marginal absolute error,,cwdb_dr,drf,0.026831435886992383,0.0015673036737214618,0.02375952068649832,0.029903351087486447,50
S1,D0,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.041823282974716484,0.0014730334076171274,0.038936137495786914,0.044710428453646055,50
S1,D0,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.008111918655077377,0.0011756937700288547,0.005807558865820822,0.010416278444333932,50
S1,D0,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.03371136431963911,0.0014100758063525483,-0.036475112900090104,-0.03094761573918811,50
S1,D0,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.031406712277845486,0.0018945080008744546,0.027693476596131555,0.03511994795955942,50
S1,D0,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,causal_drf,drf,0.018084632318578996,0.0008302710072579621,0.01645730114435339,0.0197119634928046,50
S1,D0,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.013322079959266493,0.001761087812864072,-0.016773812072480073,-0.009870347846052912,50
S1,D0,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.0065323667610441664,0.0011245121295527126,0.004328322987120849,0.008736410534967484,50
S1,D0,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,causal_drf,drf,0.001196825737113853,0.0004788378572741638,0.00025830353685649186,0.0021353479373712137,50
S1,D0,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.0053355410239303135,0.0011132055545227616,-0.007517423910794926,-0.003153658137065701,50
S1,D0,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.012393282548067904,0.0012822003244478805,-0.01490639518398575,-0.009880169912150058,50
S1,D0,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,causal_drf,drf,2.583128150847663e-19,4.728288662640123e-19,-6.684317627926976e-19,1.1850573929622303e-18,50
S1,D0,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,0.012393282548067906,0.0012822003244478805,0.00988016991215006,0.014906395183985751,50
S1,D0,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,causal_drf,cwdb_dr,0.03915298735752752,0.0021550392974393545,0.03492911033454639,0.04337686438050865,50
S1,D0,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,causal_drf,drf,0.020513138905929876,0.001022342015541415,0.018509348555468704,0.02251692925639105,50
S1,D0,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,cwdb_dr,drf,-0.018639848451597645,0.0022147974187967465,-0.02298085139243927,-0.014298845510756022,50
S1,D0,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.03969077515262197,0.0012920385976161045,0.0371583795012944,0.042223170803949536,50
S1,D0,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.016680146828248255,0.0012057180728564276,0.014316939405449657,0.019043354251046852,50
S1,D0,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.023010628324373714,0.0013021050006235997,-0.025562754125595968,-0.02045850252315146,50
S1,D0,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.00560213922104553,0.001011915747965318,0.0036187843550335064,0.007585494087057554,50
S1,D0,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.0006544239801948813,0.0006016032422360835,-0.0005247183745878425,0.0018335663349776051,50
S1,D0,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.0049477152408506486,0.0011102025260648746,-0.007123712191937803,-0.0027717182897634943,50
S1,D0,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-0.014093116777384942,0.001149800316234646,-0.01634672539720485,-0.011839508157565036,50
S1,D0,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,4.776879075956607e-19,5.12667075132031e-19,-5.271395596631201e-19,1.4825153748544415e-18,50
S1,D0,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,0.014093116777384944,0.001149800316234646,0.011839508157565038,0.016346725397204852,50
S1,D0,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.04387211627374442,0.001767408724845774,0.040407995173046704,0.04733623737444213,50
S1,D0,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,0.01832666706973772,0.0012697049173385664,0.01583804543175413,0.02081528870772131,50
S1,D0,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-0.0255454492040067,0.0017254434027701307,-0.028927318273436156,-0.02216358013457724,50
S2,D2,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.0016936110991328558,0.0012531268721897196,-0.004149739768624706,0.0007625175703589943,50
S2,D2,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,causal_drf,drf,0.00023885725609575081,0.00010939819262336199,2.4436798553961313e-05,0.0004532777136375403,50
S2,D2,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,cwdb_dr,drf,0.0019324683552286066,0.001302112338060434,-0.0006196718273698441,0.004484608537827057,50
S2,D2,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,-0.00020903509180251328,0.0013321548484194767,-0.0028200585947046877,0.002401988411099661,50
S2,D2,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,drf,-0.00022031950322642935,0.00014264889832052693,-0.0004999113439346621,5.927233748180343e-05,50
S2,D2,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,cwdb_dr,drf,-1.1284411423916063e-05,0.0013603689997897703,-0.0026776076510118658,0.0026550388281640336,50
S2,D2,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,4.113827935749506e-05,0.0012855483220483238,-0.0024785364318572196,0.0025608129905722097,50
S2,D2,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,causal_drf,drf,-0.00024905746730641623,0.0003752689677931979,-0.000984584644181084,0.0004864697095682516,50
S2,D2,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,-0.0002901957466639113,0.0012550790623618636,-0.002750150708893164,0.0021697592155653415,50
S2,D2,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.0025833005299304226,0.000844852292592274,-0.0042392110234112795,-0.0009273900364495657,50
S2,D2,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,causal_drf,drf,0.00010464737804959101,9.478795847105408e-05,-8.113702055367498e-05,0.000290431776652857,50
S2,D2,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,0.0026879479079800137,0.0008548692008888002,0.0010124042742379652,0.004363491541722062,50
S2,D2,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-3.301912851453006e-05,1.6509551473355883e-05,-6.537784940230759e-05,-6.604076267525329e-07,50
S2,D2,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,causal_drf,drf,1.118990401852084e-19,9.585660464040711e-20,-7.597990490998954e-20,2.997779852804063e-19,50
S2,D2,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,3.301912851453017e-05,1.6509551473355883e-05,6.604076267526413e-07,6.53778494023077e-05,50
S2,D2,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,causal_drf,cwdb_dr,-0.0007367244913479877,0.0013392772199069662,-0.0033617078423656415,0.001888258859669666,50
S2,D2,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,causal_drf,drf,-0.0004775802400937869,0.00032293983934135614,-0.0011105423252028449,0.0001553818450152711,50
S2,D2,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,cwdb_dr,drf,0.0002591442512542008,0.0013070346158654317,-0.002302643595842045,0.0028209320983504467,50
S2,D2,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X1 with edges (-0.5, 0.0, 0.5)",,causal_drf,cwdb_dr,0.0030285471999635036,0.001805021686234515,-0.0005092953050561456,0.006566389704983152,50
