paper_dgp,dgp,method,metric,target_id,detail,arm,estimate,mc_se,n_replications,aggregation
LS2,IC2,drf,plugin_reference_tate_estimate,REF-ATE-K,plugin reference contrast; marginal estimate,,0.026122287564812566,0.003312738711693967,50,mean_over_replications
LS2,IC2,drf,plugin_reference_tate_oracle,REF-ATE-K,plugin reference contrast; test-design oracle,,-0.15677688499440123,0.00014843901820142043,50,mean_over_replications
LS2,IC2,drf,plugin_reference_tcate_estimate,REF-TCATE-K,"plugin; moderator bin 0; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.06455116032101346,0.005121830471569427,50,mean_over_replications
LS2,IC2,drf,plugin_reference_tcate_estimate,REF-TCATE-K,"plugin; moderator bin 1; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.0398150518059866,0.003774021198950028,50,mean_over_replications
LS2,IC2,drf,plugin_reference_tcate_estimate,REF-TCATE-K,"plugin; moderator bin 2; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.009186474706698249,0.00375758733838134,50,mean_over_replications
LS2,IC2,drf,plugin_reference_tcate_estimate,REF-TCATE-K,"plugin; moderator bin 3; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.00820069137637124,0.0046431215421021904,50,mean_over_replications
LS2,IC2,drf,plugin_reference_tcate_oracle,REF-TCATE-K,"plugin; oracle moderator bin 0; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.11993146758675949,0.00012383158815573123,50,mean_over_replications
LS2,IC2,drf,plugin_reference_tcate_oracle,REF-TCATE-K,"plugin; oracle moderator bin 1; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.1470648893129095,0.00011361171593267017,50,mean_over_replications
LS2,IC2,drf,plugin_reference_tcate_oracle,REF-TCATE-K,"plugin; oracle moderator bin 2; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.17098933412364514,0.00012943287722672194,50,mean_over_replications
LS2,IC2,drf,plugin_reference_tcate_oracle,REF-TCATE-K,"plugin; oracle moderator bin 3; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.18846222275187177,0.0002488731161375935,50,mean_over_replications
LS2,IC2,drf,plugin_reference_tcate_rmse,REF-TCATE-K,"plugin reference contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.18549834291898906,0.003280592110435286,50,root_mean_square_over_replications
LS2,IC2,drf,plugin_tate_abs_error,TATE-K-grid_mean,plugin functional contrast; marginal absolute error,,0.2175933577385807,0.0036210742820519744,50,root_mean_square_over_replications
LS2,IC2,drf,plugin_tate_abs_error,TATE-K-grid_sd,plugin functional contrast; marginal absolute error,,0.012382694432192807,0.0012723033338276153,50,root_mean_square_over_replications
LS2,IC2,drf,plugin_tate_abs_error,TATE-K-grid_skewness,plugin functional contrast; marginal absolute error,,0.09134201837979687,0.0011265714005206549,50,root_mean_square_over_replications
LS2,IC2,drf,plugin_tate_abs_error,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal absolute error,,0.22353425005529412,0.0036592964784203166,50,root_mean_square_over_replications
LS2,IC2,drf,plugin_tate_estimate,TATE-K-grid_mean,plugin functional contrast; marginal estimate,,-0.11185809041025851,0.003740974709239294,50,mean_over_replications
LS2,IC2,drf,plugin_tate_estimate,TATE-K-grid_sd,plugin functional contrast; marginal estimate,,-0.13755094739180782,0.0015599393749003217,50,mean_over_replications
LS2,IC2,drf,plugin_tate_estimate,TATE-K-grid_skewness,plugin functional contrast; marginal estimate,,-0.12211108924341124,0.0011116375659147762,50,mean_over_replications
LS2,IC2,drf,plugin_tate_estimate,TATE-K-grid_upper_tail_mean,plugin functional contrast; marginal estimate,,-0.1920170623396073,0.003776057483530836,50,mean_over_replications
LS2,IC2,drf,plugin_tate_oracle,TATE-K-grid_mean,plugin functional contrast; test-design oracle,,0.1041590432600269,0.00012879259019850787,50,mean_over_replications
LS2,IC2,drf,plugin_tate_oracle,TATE-K-grid_sd,plugin functional contrast; test-design oracle,,-0.1434104552471125,4.5204425187791215e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tate_oracle,TATE-K-grid_skewness,plugin functional contrast; test-design oracle,,-0.21311810361146896,3.474835368415606e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tate_oracle,TATE-K-grid_upper_tail_mean,plugin functional contrast; test-design oracle,,0.02995796570175976,0.00012945175962541736,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_mean,"plugin; moderator bin 0; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.14741500320911827,0.0056557077050612735,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_mean,"plugin; moderator bin 1; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.12383739131126022,0.004185414331139565,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_mean,"plugin; moderator bin 2; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.09643262455593302,0.004447036714391907,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_mean,"plugin; moderator bin 3; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.08059352953344673,0.0057668153382461045,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_sd,"plugin; moderator bin 0; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.13743094953178547,0.0017104347940738549,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_sd,"plugin; moderator bin 1; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.13752335612508143,0.0016050843759141931,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_sd,"plugin; moderator bin 2; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.13794056161382015,0.0015589655141514433,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_sd,"plugin; moderator bin 3; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.1373015675783408,0.0016082995485211548,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_skewness,"plugin; moderator bin 0; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.1200631836668932,0.0014271621035009735,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_skewness,"plugin; moderator bin 1; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.12307038501936995,0.001184881646025474,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_skewness,"plugin; moderator bin 2; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.12354557129225405,0.0011512159971748977,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_skewness,"plugin; moderator bin 3; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.12173190556206887,0.0012279983093093805,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_upper_tail_mean,"plugin; moderator bin 0; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.22771224956181713,0.005620152264982457,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_upper_tail_mean,"plugin; moderator bin 1; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.20385968564415002,0.004185248960476232,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_upper_tail_mean,"plugin; moderator bin 2; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.176704230705677,0.004546488758204775,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_estimate,TCATE-K-grid_upper_tail_mean,"plugin; moderator bin 3; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.16063758982191015,0.005941167633947132,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_mean,"plugin; oracle moderator bin 0; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.06634068133222884,7.15373493699871e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_mean,"plugin; oracle moderator bin 1; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.09152583913281458,6.228857427167112e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_mean,"plugin; oracle moderator bin 2; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.11650790999095166,6.967745397480635e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_mean,"plugin; oracle moderator bin 3; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.14155262512442804,7.505213790843409e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_sd,"plugin; oracle moderator bin 0; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.14342248668382837,8.47256791446513e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_sd,"plugin; oracle moderator bin 1; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.14338127102832895,9.369755746697423e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_sd,"plugin; oracle moderator bin 2; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.1433753605893756,7.549625001641044e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_sd,"plugin; oracle moderator bin 3; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.14346710131026114,9.294150513309547e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_skewness,"plugin; oracle moderator bin 0; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.21314881681294692,6.88673340873823e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_skewness,"plugin; oracle moderator bin 1; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.213034338853612,7.807606729160697e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_skewness,"plugin; oracle moderator bin 2; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.2131430711807824,6.782973311173107e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_skewness,"plugin; oracle moderator bin 3; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.21314701039459205,8.111118612736809e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_upper_tail_mean,"plugin; oracle moderator bin 0; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,-0.007882891259082142,8.603396986761461e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_upper_tail_mean,"plugin; oracle moderator bin 1; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.01737651498022348,7.085852880054734e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_upper_tail_mean,"plugin; oracle moderator bin 2; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.04231248247394937,7.813134942035286e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_oracle,TCATE-K-grid_upper_tail_mean,"plugin; oracle moderator bin 3; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.06731335673000584,8.406026488020199e-05,50,mean_over_replications
LS2,IC2,drf,plugin_tcate_rmse,TCATE-K-grid_mean,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.21896240477894935,0.003664623253509387,50,root_mean_square_over_replications
LS2,IC2,drf,plugin_tcate_rmse,TCATE-K-grid_sd,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.012789109907878135,0.0012236869143456605,50,root_mean_square_over_replications
LS2,IC2,drf,plugin_tcate_rmse,TCATE-K-grid_skewness,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.09144970660604151,0.0011250569283434045,50,root_mean_square_over_replications
LS2,IC2,drf,plugin_tcate_rmse,TCATE-K-grid_upper_tail_mean,"plugin functional contrast; RMSE over four strata of X3 with edges (-0.5, 0.0, 0.5)",,0.22490875694803011,0.0037071255042408556,50,root_mean_square_over_replications
LS2,IC2,drf,process_peak_ram,NONE_OPERATIONAL,"absolute process high-water mark, megabytes",,941.616484375,0.9672224695844512,50,mean_over_replications
LS2,IC2,drf,runtime,NONE_OPERATIONAL,"fit plus predict, seconds",,27.4951,0.4365820176819762,50,mean_over_replications
LS2,IC2,drf,tail_calibration,LAW-A-K,|P̂ - P| at grid index 24,0.0,6.926000092469264e-05,4.127865882870727e-05,50,mean_over_replications
LS2,IC2,drf,tail_calibration,LAW-A-K,|P̂ - P| at grid index 24,1.0,0.001135991520704353,0.00012869158361027326,50,mean_over_replications
LS3,IC3,causal_drf,aipw_reference_tate_abs_error,REF-ATE-K,aipw reference contrast; marginal absolute error,,0.06430747521601592,0.0048454381559488125,50,root_mean_square_over_replications
LS3,IC3,causal_drf,aipw_reference_tate_estimate,REF-ATE-K,aipw reference contrast; marginal estimate,,-0.13208718720006468,0.005230017581554377,50,mean_over_replications
LS3,IC3,causal_drf,aipw_reference_tate_oracle,REF-ATE-K,aipw reference contrast; test-design oracle,,-0.185008916542746,0.0004261414254476566,50,mean_over_replications
LS3,IC3,causal_drf,aipw_reference_tcate_estimate,REF-TCATE-K,"aipw; moderator bin 0; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.008020879862633074,0.009610725703625773,50,mean_over_replications
LS3,IC3,causal_drf,aipw_reference_tcate_estimate,REF-TCATE-K,"aipw; moderator bin 1; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.12060172255599479,0.0075471671251208855,50,mean_over_replications
LS3,IC3,causal_drf,aipw_reference_tcate_estimate,REF-TCATE-K,"aipw; moderator bin 2; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.19058377546201125,0.0106169357227754,50,mean_over_replications
LS3,IC3,causal_drf,aipw_reference_tcate_estimate,REF-TCATE-K,"aipw; moderator bin 3; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.2086209731820031,0.01662546052483834,50,mean_over_replications
LS3,IC3,causal_drf,aipw_reference_tcate_oracle,REF-TCATE-K,"aipw; oracle moderator bin 0; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.07253166586849927,0.0002800554628822823,50,mean_over_replications
LS3,IC3,causal_drf,aipw_reference_tcate_oracle,REF-TCATE-K,"aipw; oracle moderator bin 1; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.14282236288561137,0.0003018501795044597,50,mean_over_replications
LS3,IC3,causal_drf,aipw_reference_tcate_oracle,REF-TCATE-K,"aipw; oracle moderator bin 2; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.2205654343636383,0.0002844807113909085,50,mean_over_replications
LS3,IC3,causal_drf,aipw_reference_tcate_oracle,REF-TCATE-K,"aipw; oracle moderator bin 3; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.3015231192026971,0.0002714711761996536,50,mean_over_replications
LS3,IC3,causal_drf,aipw_reference_tcate_rmse,REF-TCATE-K,"aipw reference contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.10069378985602025,0.005062798684831675,50,root_mean_square_over_replications
LS3,IC3,causal_drf,aipw_tate_abs_error,TATE-K-grid_mean,aipw functional contrast; marginal absolute error,,0.07736410359042696,0.00530977812032625,50,root_mean_square_over_replications
LS3,IC3,causal_drf,aipw_tate_abs_error,TATE-K-grid_sd,aipw functional contrast; marginal absolute error,,0.015853577758865117,0.0013926595692035193,50,root_mean_square_over_replications
LS3,IC3,causal_drf,aipw_tate_abs_error,TATE-K-grid_skewness,aipw functional contrast; marginal absolute error,,0.02105983733088748,0.0014103940802539445,50,root_mean_square_over_replications
LS3,IC3,causal_drf,aipw_tate_abs_error,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal absolute error,,0.07809773914342982,0.005213968480851036,50,root_mean_square_over_replications
LS3,IC3,causal_drf,aipw_tate_estimate,TATE-K-grid_mean,aipw functional contrast; marginal estimate,,0.13940061292238456,0.005729930193719645,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tate_estimate,TATE-K-grid_sd,aipw functional contrast; marginal estimate,,-0.02015383399094312,0.0022557189313228117,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tate_estimate,TATE-K-grid_skewness,aipw functional contrast; marginal estimate,,-0.41628984038510763,0.0017646945008448509,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tate_estimate,TATE-K-grid_upper_tail_mean,aipw functional contrast; marginal estimate,,0.17123081812982566,0.00572476708618505,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tate_oracle,TATE-K-grid_mean,aipw functional contrast; test-design oracle,,0.2053244226657945,0.0004033046816080514,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tate_oracle,TATE-K-grid_sd,aipw functional contrast; test-design oracle,,-0.021749980926695035,4.163110378087353e-05,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tate_oracle,TATE-K-grid_skewness,aipw functional contrast; test-design oracle,,-0.4327983118988491,0.00040131153841367156,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tate_oracle,TATE-K-grid_upper_tail_mean,aipw functional contrast; test-design oracle,,0.23798710524478733,0.00043846766346406516,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_mean,"aipw; moderator bin 0; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.0024701761305572297,0.01382526624245538,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_mean,"aipw; moderator bin 1; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.13646935005209093,0.010655327338656264,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_mean,"aipw; moderator bin 2; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.20713712922465619,0.011274883861818984,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_mean,"aipw; moderator bin 3; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.21602766731174008,0.018540370314095132,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_sd,"aipw; moderator bin 0; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.011898170655126892,0.004391668327250598,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_sd,"aipw; moderator bin 1; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.017625797792791557,0.004156858690301967,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_sd,"aipw; moderator bin 2; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.0242500832494541,0.003850268269195161,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_sd,"aipw; moderator bin 3; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.026749028481084052,0.0063841899205420135,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_skewness,"aipw; moderator bin 0; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.30107116266516387,0.0034893996719631876,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_skewness,"aipw; moderator bin 1; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.39194685030579834,0.001959948359238302,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_skewness,"aipw; moderator bin 2; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.46735780663658416,0.002529692994784087,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_skewness,"aipw; moderator bin 3; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.5047381247281929,0.0063607457571843535,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_upper_tail_mean,"aipw; moderator bin 0; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.019511291218291423,0.014267951292682726,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_upper_tail_mean,"aipw; moderator bin 1; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.1659611649192826,0.011985822573876826,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_upper_tail_mean,"aipw; moderator bin 2; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.24253952291033598,0.011371926639729133,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_estimate,TCATE-K-grid_upper_tail_mean,"aipw; moderator bin 3; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.2565068328202529,0.020064684210401768,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_mean,"aipw; oracle moderator bin 0; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.09058084150829301,0.00019951547245697682,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_mean,"aipw; oracle moderator bin 1; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.1667561030355094,0.00018695838476482607,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_mean,"aipw; oracle moderator bin 2; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.2425346313100585,0.00016585361464067583,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_mean,"aipw; oracle moderator bin 3; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.3188070792199297,0.0001866841621279286,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_sd,"aipw; oracle moderator bin 0; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.01220279513314868,2.898569422210731e-05,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_sd,"aipw; oracle moderator bin 1; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.017854428558665203,3.7539959471090354e-05,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_sd,"aipw; oracle moderator bin 2; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.024556140976598816,3.9985764522635314e-05,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_sd,"aipw; oracle moderator bin 3; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.032164714842139695,4.907326852224705e-05,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_skewness,"aipw; oracle moderator bin 0; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.3172597917048246,0.00021456019227950884,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_skewness,"aipw; oracle moderator bin 1; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.3964127820051387,0.00020439132042870882,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_skewness,"aipw; oracle moderator bin 2; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.47160944491442214,0.00018552320404881858,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_skewness,"aipw; oracle moderator bin 3; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,-0.5432943102190604,0.00021982938900675788,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_upper_tail_mean,"aipw; oracle moderator bin 0; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.11400931304107713,0.00021466632579801356,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_upper_tail_mean,"aipw; oracle moderator bin 1; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.1962886502998745,0.00020155535444987116,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_upper_tail_mean,"aipw; oracle moderator bin 2; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.2782044218580974,0.00017813528727713692,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_oracle,TCATE-K-grid_upper_tail_mean,"aipw; oracle moderator bin 3; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.360616540908065,0.00020007477323794908,50,mean_over_replications
LS3,IC3,causal_drf,aipw_tcate_rmse,TCATE-K-grid_mean,"aipw functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.12186423964187357,0.0051138749079843145,50,root_mean_square_over_replications
LS3,IC3,causal_drf,aipw_tcate_rmse,TCATE-K-grid_sd,"aipw functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.03369133247081126,0.0021816807424689636,50,root_mean_square_over_replications
LS3,IC3,causal_drf,aipw_tcate_rmse,TCATE-K-grid_skewness,"aipw functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.035019493958842546,0.0021526644459446626,50,root_mean_square_over_replications
LS3,IC3,causal_drf,aipw_tcate_rmse,TCATE-K-grid_upper_tail_mean,"aipw functional contrast; RMSE over four strata of X4 with edges (-0.5, 0.0, 0.5)",,0.12754779153001905,0.005053753869149631,50,root_mean_square_over_replications
LS3,IC3,causal_drf,arm_energy_risk,LAW-A-M-K,excess energy risk over the true law,0.0,0.09580746924152107,0.0011761353208088524,50,mean_over_replications
LS3,IC3,causal_drf,arm_energy_risk,LAW-A-M-K,excess energy risk over the true law,1.0,0.07523389126338909,0.0010240004139981187,50,mean_over_replications
LS3,IC3,causal_drf,barycenter_rmse,MEANQ-A-K,,0.0,0.32375484218581685,0.0019578005548866804,50,root_mean_square_over_replications
LS3,IC3,causal_drf,barycenter_rmse,MEANQ-A-K,,1.0,0.27671136681634856,0.002060125178616491,50,root_mean_square_over_replications
LS3,IC3,causal_drf,diagnostic_confirmatory_moderator_column,NONE_OPERATIONAL,WCF-CONFIRMATORY-EVAL-v1,,4.0,0.0,50,mean_over_replications
LS3,IC3,causal_drf,diagnostic_confirmatory_nuisance_folds,NONE_OPERATIONAL,WCF-CONFIRMATORY-EVAL-v1,,3.0,0.0,50,mean_over_replications
LS3,IC3,causal_drf,diagnostic_effective_support,NONE_OPERATIONAL,,,141.48481679455176,0.8650649451129666,50,mean_over_replications
LS3,IC3,causal_drf,kernel_law_error,LAW-A-K,"squared MMD, Gaussian kernel, median bandwidth",0.0,0.06816351354895298,0.000966435489422435,50,mean_over_replications
LS3,IC3,causal_drf,kernel_law_error,LAW-A-K,"squared MMD, Gaussian kernel, median bandwidth",1.0,0.05341631560832922,0.000913623440978571,50,mean_over_replications
