grid,dgp,n_train,n_grid,n_particles,method,metric,target_id,n_seeds,mean,sd,mc_se,median
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tail_calibration,LAW-A-K,10,0.20649791414546087,0.007783424396155652,0.0024613349087572577,0.2085150570855883
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tate_functional_rmse,TATE-COMMON199-grid_mean,10,0.15365650520059515,0.01902885413362368,0.006017452032536088,0.15803965919569204
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tate_functional_rmse,TATE-COMMON199-grid_sd,10,0.07492883098373901,0.007929234437948761,0.002507444092536314,0.07111038062730521
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tate_functional_rmse,TATE-COMMON199-grid_skewness,10,0.4312476105191009,0.004056985616109173,0.0012829314981446485,0.4324570160705967
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,10,0.14316467402892122,0.018636082183891567,0.005893246636318224,0.1445244598188977
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tate_functional_rmse,TATE-K-grid_mean,10,0.17509573458540914,0.018987229632432868,0.0060042892095129525,0.1792459359926773
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tate_functional_rmse,TATE-K-grid_sd,10,0.007888435047995475,0.0028232527516577175,0.0008927909105576105,0.007658388233976297
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tate_functional_rmse,TATE-K-grid_skewness,10,0.024835080887704974,0.0021466856846533424,0.0006788416183982527,0.024874178927319898
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0.1792207533235465,0.018567863656702557,0.005871674043864285,0.18028488558594444
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tcate_functional_rmse,TCATE-COMMON199-grid_mean,10,0.15379182519343654,0.018989829583254795,0.006005111386153124,0.15808581127079424
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tcate_functional_rmse,TCATE-COMMON199-grid_sd,10,0.074959572513606,0.00791992513453553,0.0025045002323147753,0.07110837050444041
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,10,0.43129577211619513,0.0040898082047177405,0.0012933109120152255,0.4324080092703735
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,10,0.14329082857995987,0.018644727214485526,0.005895980435030099,0.14475025113687243
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0.17522392874399664,0.018954328279624632,0.005993884888215472,0.17929029952281894
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0.007934068846569987,0.0027945486391574735,0.0008837138731861623,0.007687397154164355
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0.024889186864779138,0.0021495640730792138,0.0006797518447398947,0.024956118431733218
wcf_sensitivity_v1_logit_f3,IC1,1000,5,10,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0.17934010380930293,0.0185724553577783,0.005873126067237684,0.18051230843194918
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,arm_energy_risk,LAW-A-M-K,10,0.04397458686949125,0.004398592330781122,0.0013909570263817104,0.04265059867699415
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,barycenter_rmse,MEANQ-A-K,10,0.14925109833874586,0.009327157241366282,0.002949506097725032,0.14554175403560254
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,10,199.0,0.0,0.0,199.0
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,10,0.018279128857092576,0.0020388166494114154,0.0006447304343613065,0.017874738162066715
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,diagnostic_effective_support,NONE_OPERATIONAL,10,25.0,0.0,0.0,25.0
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,diagnostic_ehat_mean,NONE_OPERATIONAL,10,0.49945202048356263,0.013188252302031188,0.004170491563137742,0.4992988000059672
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,diagnostic_n_boosting_steps,NONE_OPERATIONAL,10,100.0,0.0,0.0,100.0
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,10,80.0,149.44341180973262,47.25815626252608,50.0
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,diagnostic_train_risk,NONE_OPERATIONAL,10,0.057377094030156464,0.007547152711581534,0.002386619241771349,0.05858922730837954
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,kernel_law_error,LAW-A-COMMON199,10,0.24378625222240982,0.007859905949502595,0.002485520499513659,0.24325681336785998
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,kernel_law_error,LAW-A-INTERIOR,10,0.0263690221102321,0.0027384405942823746,0.0008659709514997373,0.02557175928599218
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,kernel_law_error,LAW-A-K,10,0.018787441922216135,0.002650039097058264,0.0008380159435200131,0.017528242976935532
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,mean_quantile_rmse,MEANQ-A-COMMON199,10,0.14802083300908855,0.018181218469558974,0.005749406100092707,0.13671104765018882
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,mean_quantile_rmse,MEANQ-A-INTERIOR,10,0.10898524227834402,0.02292903534888833,0.007250797625300064,0.10073777506771289
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,mean_quantile_rmse,MEANQ-A-K,10,0.10421349212998676,0.026736227052033403,0.008454737352383472,0.09241106809000513
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,mode_coverage,LAW-A-K,10,1.0,0.0,0.0,1.0
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,peak_ram,NONE_OPERATIONAL,10,0.0,0.0,0.0,0.0
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,process_peak_ram,NONE_OPERATIONAL,10,636.175390625,3.195210332048029,1.010414225257467,634.970703125
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,reference_effect_rmse,REF-ATE-COMMON199,10,0.00926199021344593,0.0076334863503518535,0.002413920335491792,0.00791059035749131
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,reference_effect_rmse,REF-ATE-K,10,0.012931211488821783,0.007048448638691519,0.002228915166897841,0.01238494750966361
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,reference_tcate_rmse,REF-TCATE-COMMON199,10,0.0274748888099766,0.006958268097167549,0.002200397575713528,0.02753065422807669
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,reference_tcate_rmse,REF-TCATE-INTERIOR,10,0.027669544172081357,0.00772375369266877,0.0024424653754969478,0.028450364907128683
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,reference_tcate_rmse,REF-TCATE-K,10,0.02837113392012532,0.00671669939022022,0.0021240068431759977,0.027721171387843822
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,runtime,NONE_OPERATIONAL,10,467.34205456580094,6.1777334692609065,1.9535708540318262,467.57199517799745
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tail_calibration,LAW-A-K,10,0.12485609566463662,0.013465360973938625,0.0042581210193989244,0.1250646627904996
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_mean,10,0.031205051351857006,0.013030810383818535,0.004120704057063949,0.03199729587145003
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_sd,10,0.07377841029765261,0.009231842893855842,0.002919365054542453,0.07420680870910469
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_skewness,10,0.40891468900619177,0.005349124488264825,0.001691541687069947,0.4082358274830755
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,10,0.04275718489672401,0.01568159883582856,0.004958956967426312,0.03960758167724543
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,10,0.012647360061748394,0.00930434374716088,0.0029422918374174194,0.012545057290616946
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,10,0.008537472931956358,0.005523837466581841,0.0017467907818972852,0.009571804124456951
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,10,0.0025293490890755414,0.0018556478353274704,0.0005868073694795871,0.0019442422507153778
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0.012588668640804934,0.010142549168064693,0.0032073556651330357,0.011301319970517615
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_mean,10,0.04310659203981959,0.011266419602038719,0.003562754701761016,0.044974987681822474
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_sd,10,0.07504199037518179,0.009080214722633153,0.002871416016691483,0.07610017604966574
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,10,0.4090114487328941,0.005302884437136516,0.0016769192990011375,0.40859177372085587
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,10,0.05452642679450383,0.013898336981447405,0.004395040054992316,0.058389904916996076
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,10,0.0319889601680237,0.008943692530864305,0.0028282439089766984,0.03409146992083717
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,10,0.01727378666139404,0.005950140099285568,0.0018815995110842813,0.01706903086358866
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,10,0.0059182545245341275,0.0017003547815876293,0.0005376993940175044,0.005852718397730057
wcf_sensitivity_v1_logit_f3,IC1,1000,5,25,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0.034544001347228,0.010704925570402875,0.0033851946985050253,0.034209585376860516
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,arm_energy_risk,LAW-A-M-K,10,0.05385143992492358,0.003976201177496869,0.0012573852155933554,0.054075101509227744
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,barycenter_rmse,MEANQ-A-K,10,0.14790757773955082,0.007153768435962461,0.002262220211106178,0.14830406319250664
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,10,199.0,0.0,0.0,199.0
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,10,0.01789790427073511,0.0015572022332314332,0.0004924305834512071,0.01782497242892531
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,diagnostic_effective_support,NONE_OPERATIONAL,10,4.999999999999999,0.0,0.0,4.999999999999999
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,diagnostic_ehat_mean,NONE_OPERATIONAL,10,0.49945202048356263,0.013188252302031188,0.004170491563137742,0.4992988000059672
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,diagnostic_n_boosting_steps,NONE_OPERATIONAL,10,100.0,0.0,0.0,100.0
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,10,45.0,15.811388300841896,5.0,50.0
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,diagnostic_train_risk,NONE_OPERATIONAL,10,0.06999856258382867,0.0048431719144796425,0.0015315454349513894,0.0719230758143936
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,kernel_law_error,LAW-A-COMMON199,10,0.06130376406751605,0.002896388641924087,0.0009159185097521971,0.06160245229000855
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,kernel_law_error,LAW-A-INTERIOR,10,0.020153696439936433,0.002336368111639759,0.0007388244685368192,0.02049923407166968
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,kernel_law_error,LAW-A-K,10,0.01742099562642164,0.0019508342857295165,0.0006169079680452986,0.01810181417687682
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,mean_quantile_rmse,MEANQ-A-COMMON199,10,0.10537784946432963,0.016129031010247184,0.005100447444386769,0.10022403116907894
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,mean_quantile_rmse,MEANQ-A-INTERIOR,10,0.08724104322513596,0.012748921736991901,0.004031563040012454,0.08354148013502197
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,mean_quantile_rmse,MEANQ-A-K,10,0.09043610417116354,0.019204078652915388,0.006072862890823079,0.08406742972509898
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,mode_coverage,LAW-A-K,10,1.0,0.0,0.0,1.0
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,peak_ram,NONE_OPERATIONAL,10,0.0,0.0,0.0,0.0
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,process_peak_ram,NONE_OPERATIONAL,10,895.23046875,69.18596508020089,21.878523177030885,925.4375
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,reference_effect_rmse,REF-ATE-COMMON199,10,0.008604549055785032,0.006931830607686097,0.002192037307475714,0.007347549667064607
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,reference_effect_rmse,REF-ATE-K,10,0.014342927777420505,0.008729002332677926,0.0027603529072185076,0.014487890284177449
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,reference_tcate_rmse,REF-TCATE-COMMON199,10,0.027955039503749536,0.01000774538337872,0.0031647269654511757,0.029612822523881737
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,reference_tcate_rmse,REF-TCATE-INTERIOR,10,0.03199672481512515,0.011041154027799756,0.003491519472458929,0.034223470905725084
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,reference_tcate_rmse,REF-TCATE-K,10,0.030026983831248473,0.010277175936999698,0.003249928387519417,0.031386655424970475
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,runtime,NONE_OPERATIONAL,10,132.8700824984002,35.51927285378048,11.232180305093516,133.6542670570002
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tail_calibration,LAW-A-K,10,3.740321573935287e-05,1.819707466617999e-05,5.7544202697276945e-06,3.9973672456699026e-05
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_mean,10,0.019305557152915487,0.010967001066159165,0.0034680702470557927,0.018354701611756008
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_sd,10,0.023789560433159936,0.01015223971596006,0.003210420085445467,0.0243191524159488
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_skewness,10,0.18570963758190626,0.011149612438205265,0.0035258170332872004,0.18648092781232753
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,10,0.02262442002709271,0.010863206889027685,0.0034352476462959484,0.023393031200380054
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,10,0.016956817048205605,0.009013838033355339,0.0028504258645255668,0.015997310460338574
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,10,0.008769919001049746,0.006718500870103356,0.002124576521134966,0.009099453401109249
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,10,0.00784103081221485,0.007869065642991262,0.002488417048922979,0.004390233877817673
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0.01770596632010598,0.008082582729750749,0.002555937080275355,0.0178309391175923
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_mean,10,0.03710653556619064,0.012938313435553359,0.0040914539537506775,0.03923781786930318
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_sd,10,0.029380617186729036,0.008792241473372769,0.002780350879405262,0.02901064849440369
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,10,0.1860923756852761,0.01082553744741635,0.0034233355229280945,0.1869050323096318
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,10,0.042791510577954425,0.0105964710547622,0.0033508983693095367,0.04325875250451337
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,10,0.03551320240687308,0.012476226226261275,0.003945329147851288,0.0373496366743125
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,10,0.019087279163691843,0.006773988881478148,0.0021421233710127332,0.0169758242499252
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,10,0.014247711625467818,0.00733767990379539,0.0023203781237238624,0.013966425521208931
wcf_sensitivity_v1_logit_f3,IC1,1000,25,5,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0.03956165868754676,0.010715440081679739,0.003388519678916867,0.040860971815717316
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,arm_energy_risk,LAW-A-M-K,10,0.06763040148333863,0.004001052768537054,0.0012652439787099571,0.06880465620238767
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,barycenter_rmse,MEANQ-A-K,10,0.25434534489507826,0.014617110386141989,0.0046223361630312,0.2522023378312476
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,diagnostic_effective_support,NONE_OPERATIONAL,10,141.235222554717,3.471272975445265,1.097712898259678,141.73467651991456
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,kernel_law_error,LAW-A-COMMON199,10,0.08442053601988798,0.002711042372001652,0.0008573068728750717,0.08506339281340852
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,kernel_law_error,LAW-A-INTERIOR,10,0.064735130833304,0.0034798530789082603,0.0011004261652099744,0.06521488092484809
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,kernel_law_error,LAW-A-K,10,0.0455803829214106,0.00287754593158245,0.0009099599215551589,0.045837258037750316
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-COMMON199,10,0.18342715082847624,0.02740811112093677,0.008667205750515087,0.1774740779431901
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-INTERIOR,10,0.1821279177332656,0.029797024464937087,0.00942264648049612,0.17602971936611406
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-K,10,0.1766621477809375,0.02853140129929444,0.009022421294205787,0.17120285882434733
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,mode_coverage,LAW-A-K,10,1.0,0.0,0.0,1.0
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,peak_ram,NONE_OPERATIONAL,10,381.31993,1.0617833897635558,0.33576538933871475,381.67769999999996
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,process_peak_ram,NONE_OPERATIONAL,10,623.446484375,8.150498153554537,2.5774138230229133,627.775390625
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,reference_effect_rmse,REF-ATE-COMMON199,10,0.14597890407758804,0.0255152969523828,0.008068645354508247,0.14023845012576636
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,reference_effect_rmse,REF-ATE-K,10,0.1336449317422284,0.02541945654121,0.008038337955388936,0.12791900966160655
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-COMMON199,10,0.1462741906406518,0.025514464454223493,0.008068382095475115,0.14060128352167028
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-INTERIOR,10,0.15550882496496332,0.026754958769936523,0.008460660841689633,0.14941259461943085
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-K,10,0.13396417352800355,0.025412376423154037,0.008036099025472964,0.1282979100215315
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,runtime,NONE_OPERATIONAL,10,34.9046,0.9017880016944111,0.2851704051966121,34.7515
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tail_calibration,LAW-A-K,10,0.0001600978086475176,0.0003910373215293809,0.0001236568586164441,4.0089499061385095e-05
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_mean,10,0.16098402208142806,0.028575135451780698,0.009036251247545157,0.15285553653808243
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_sd,10,0.033286323276175256,0.01103784306371259,0.003490472453682282,0.02806187496558723
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_skewness,10,0.2332362606996698,0.00712760396039174,0.0022539462774474463,0.2309804841795822
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,10,0.15804565940550416,0.027400065341862862,0.008664661451772679,0.1550840845350453
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_mean,10,0.16505399484792993,0.028574135250275006,0.009035934956057446,0.15690161659097507
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_sd,10,0.008929307450951846,0.008392606427329334,0.0026539751815729106,0.006462888737965565
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,10,0.045863210157798484,0.006970755398455918,0.002204346407103528,0.0443508469437259
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,10,0.16660774677429865,0.027456498495997204,0.008682507182033866,0.16337274596215362
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_mean,10,0.16129577701306055,0.028598574397028644,0.009043663292838705,0.15311493962693573
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_sd,10,0.03348586172910463,0.010896105879065846,0.0034456512204199263,0.028305414292291865
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,10,0.23328436806239455,0.007141474595784668,0.002258332557490986,0.23105273606191445
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,10,0.1583383284943746,0.027475358201179644,0.008688471144471445,0.1552448409370889
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,10,0.16536011571673112,0.02859980940936024,0.00904405383802933,0.1571815003238886
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,10,0.00989883234431166,0.0077577115363279565,0.0024532037885360413,0.00932746846551923
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,10,0.046022181181270445,0.006904124864504049,0.0021832759822034194,0.04448769848242512
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,10,0.1668899613953794,0.027535194249525503,0.008707392964367133,0.163537344006129
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,cwdb_dr,arm_energy_risk,LAW-A-M-K,10,0.04785749628472987,0.003004932663875214,0.0009502431433282846,0.04738079584066275
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,cwdb_dr,barycenter_rmse,MEANQ-A-K,10,0.15081621733909428,0.006005949383271906,0.0018992479562822803,0.15170488326915044
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,10,199.0,0.0,0.0,199.0
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,cwdb_dr,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,10,0.017470823394097286,0.001437662084192214,0.000454628669171215,0.01713108159756419
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,cwdb_dr,diagnostic_effective_support,NONE_OPERATIONAL,10,9.999999999999998,0.0,0.0,9.999999999999998
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,cwdb_dr,diagnostic_ehat_mean,NONE_OPERATIONAL,10,0.49945202048356263,0.013188252302031188,0.004170491563137742,0.4992988000059672
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,cwdb_dr,diagnostic_n_boosting_steps,NONE_OPERATIONAL,10,100.0,0.0,0.0,100.0
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,cwdb_dr,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,10,25.0,26.352313834736496,8.333333333333334,25.0
wcf_sensitivity_v1_logit_f3,IC1,1000,25,10,cwdb_dr,diagnostic_train_risk,NONE_OPERATIONAL,10,0.06353981996241674,0.0062389465818018745,0.0019729281398615938,0.06422102348359975
