grid,dgp,n_train,n_grid,n_particles,method,metric,comparison,native_target_id,common_target_id,n_pairs,native_mean,common_mean,paired_delta,paired_mc_se,p_value
wcf_sensitivity_v1_logit_f3,IC1,1000,49,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.026510617471535953,0.024222372631686334,0.0022882448398496196,0.0008752024540967825,0.008934978515553691
wcf_sensitivity_v1_logit_f3,IC1,1000,49,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.026510617471535953,0.02696426728543495,-0.00045364981389899825,0.0014200004685933898,0.7493689280280156
wcf_sensitivity_v1_logit_f3,IC1,1000,49,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.016793614990641765,0.03423781657356396,-0.017444201582922196,0.0002739077957753881,0.0
wcf_sensitivity_v1_logit_f3,IC1,1000,49,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.13343479977393377,0.14119409779476386,-0.007759298020830106,5.0318161757760915e-05,0.0
wcf_sensitivity_v1_logit_f3,IC1,1000,49,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.13343479977393377,0.1557690379109612,-0.02233423813702743,0.0011347715976609111,3.094250156158677e-86
wcf_sensitivity_v1_logit_f3,IC1,1000,49,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.056992609085303,0.07211740662822261,-0.015124797542919594,0.00021601802384360486,0.0
wcf_sensitivity_v1_logit_f3,IC1,1000,49,25,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.029766920710564537,0.02803976493785345,0.0017271557727110858,0.0009275863488953466,0.06260461119575404
wcf_sensitivity_v1_logit_f3,IC1,1000,49,25,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.029766920710564537,0.03020773646631929,-0.0004408157557547518,0.00119710113924085,0.7126972563477156
wcf_sensitivity_v1_logit_f3,IC1,1000,49,25,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.017067528590906506,0.03434950737699585,-0.017281978786089353,0.00030801838392864296,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,5,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.16703187177714407,0.21312270816275664,-0.04609083638561258,0.00028841166749015264,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,5,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.16703187177714407,0.18100499033570322,-0.013973118558559164,0.00028225112255331636,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,5,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.06321961555054077,0.26219414134381136,-0.19897452579327057,0.0023402546025638195,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,5,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.03015855528524688,0.05193084949112101,-0.02177229420587413,0.004864199906792727,7.604457277826171e-06
wcf_sensitivity_v1_logit_f3,IC2,1000,5,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.03015855528524688,0.0313391469550417,-0.0011805916697948198,0.0008104744036616785,0.1452082034345435
wcf_sensitivity_v1_logit_f3,IC2,1000,5,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.0190811572056102,0.24342217085575002,-0.22434101365013986,0.002523727190773631,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,5,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.19184300340915164,0.23847075554572267,-0.04662775213657104,0.0002651850414607464,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,5,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.19184300340915164,0.20749273874337693,-0.015649735334225305,0.00025020288388708347,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,5,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.08438346797510284,0.2771568013072077,-0.19277333333210483,0.002202674560220139,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.03298178730038544,0.03435564019019457,-0.001373852889809127,0.002684753599724683,0.6088441767146267
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.03298178730038544,0.03300274532220641,-2.09580218209637e-05,0.0005473677209018248,0.9694574662401729
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.01668698490192294,0.06071495167495198,-0.04402796677302903,0.0005647420469679751,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.15703625893954642,0.17601326941926781,-0.01897701047972141,0.00010205818581716453,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.15703625893954642,0.18111148743777936,-0.02407522849823298,0.0008665589574763217,7.046856861339752e-170
wcf_sensitivity_v1_logit_f3,IC2,1000,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.04895140849481462,0.08806040962097299,-0.03910900112615838,0.000499872976881916,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.030996427185799553,0.03416798151832571,-0.00317155433252615,0.0028214168991915686,0.26097066603935337
wcf_sensitivity_v1_logit_f3,IC2,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.030996427185799553,0.03147723168313451,-0.00048080449733495375,0.0005331928417654813,0.367191826042358
wcf_sensitivity_v1_logit_f3,IC2,1000,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.01720933789965291,0.0604651641656259,-0.04325582626597298,0.0006408001722757398,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.17958281963188472,0.1986923215906377,-0.01910950195875301,0.00010177552389502768,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.17958281963188472,0.20710310994849043,-0.027520290316605737,0.0008840559323473807,9.585527992262127e-213
wcf_sensitivity_v1_logit_f3,IC2,1000,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.0723539336251651,0.10953283293115856,-0.03717889930599348,0.0004979518353148992,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,25,25,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.033904114499562134,0.03449202131448819,-0.0005879068149260702,0.003038032366472198,0.8465551490198205
wcf_sensitivity_v1_logit_f3,IC2,1000,25,25,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.033904114499562134,0.03307555675985241,0.0008285577397097212,0.00035177267794039716,0.018503856034478634
wcf_sensitivity_v1_logit_f3,IC2,1000,25,25,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.017370093984959135,0.06075093485050968,-0.04338084086555054,0.0006108668768906928,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,49,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.1260126569326528,0.13649513292229448,-0.010482475989641695,6.373859196333647e-05,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,49,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.1260126569326528,0.14681038982843916,-0.020797732895786368,0.0011388506954833155,1.659833695764806e-74
wcf_sensitivity_v1_logit_f3,IC2,1000,49,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.051093002103633246,0.06646500162717522,-0.015371999523541985,0.00022533775866287632,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,49,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.03332732716125912,0.03297721408934503,0.0003501130719140884,0.0014491180267718277,0.8090868297418602
wcf_sensitivity_v1_logit_f3,IC2,1000,49,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.03332732716125912,0.03348168722636376,-0.00015436006510464,0.000602579345996596,0.7978230141486203
wcf_sensitivity_v1_logit_f3,IC2,1000,49,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.01655843447469148,0.03401142471978655,-0.017452990245095067,0.00027901373542772734,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,49,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.16592689385476725,0.17655842843566133,-0.010631534580894084,6.12379985043271e-05,0.0
wcf_sensitivity_v1_logit_f3,IC2,1000,49,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.16592689385476725,0.1929605688241506,-0.027033674969383338,0.0010733572105693582,5.689422372007234e-140
wcf_sensitivity_v1_logit_f3,IC2,1000,49,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.06804939905771767,0.08287303525777254,-0.014823636200054863,0.00021930361292636565,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,5,5,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.0490813559167657,0.050749279928243476,-0.0016679240114777685,0.0008957161478652145,0.06258726966503325
wcf_sensitivity_v1_logit_f3,IC3,1000,5,5,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.0490813559167657,0.05543091850147376,-0.006349562584708054,0.0016261174844501953,9.432755713878941e-05
wcf_sensitivity_v1_logit_f3,IC3,1000,5,5,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.02060205114128934,0.24711061227103043,-0.22650856112974113,0.0025595497889548667,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,5,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.24269156443023032,0.25515852621819224,-0.01246696178796193,0.00029033992724081687,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,5,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.24269156443023032,0.2697271062973314,-0.02703554186710111,0.0004233509498836926,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,5,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.07176614822904476,0.2707193290367922,-0.19895318080774743,0.0022615189946383024,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,5,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.05312211142155965,0.05420501091933512,-0.0010828994977754702,0.0008612226020069646,0.2086095865187073
wcf_sensitivity_v1_logit_f3,IC3,1000,5,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.05312211142155965,0.05822925248990161,-0.0051071410683419475,0.0016255981837507447,0.0016797030861285098
wcf_sensitivity_v1_logit_f3,IC3,1000,5,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.020361540833644526,0.2454339326111783,-0.22507239177753377,0.002685253387408652,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,5,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.28652068222737653,0.3003470575245854,-0.01382637529720887,0.00029963939007665797,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,5,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.28652068222737653,0.3164292686184484,-0.029908586391071877,0.0003509274910000366,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,5,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.08899213250850764,0.28425728204235534,-0.1952651495338477,0.0021026003047359006,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,5,25,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.044308994718855126,0.045628614351994674,-0.0013196196331395412,0.0007616060517662105,0.08315254736812125
wcf_sensitivity_v1_logit_f3,IC3,1000,5,25,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.044308994718855126,0.050365477699906305,-0.006056482981051181,0.0011228425337311831,6.895053418614418e-08
wcf_sensitivity_v1_logit_f3,IC3,1000,5,25,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.020799172163916857,0.24477677175659177,-0.22397759959267485,0.0023373105882029794,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,25,5,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.04625532636329866,0.04926204036643146,-0.003006714003132798,0.001120029364801679,0.007263931975771279
wcf_sensitivity_v1_logit_f3,IC3,1000,25,5,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.04625532636329866,0.0498095054509406,-0.0035541790876419386,0.0013173871118067923,0.006977833473412372
wcf_sensitivity_v1_logit_f3,IC3,1000,25,5,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.018019514313515513,0.06144631526283719,-0.043426800949321685,0.0006094394606689075,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.24673467423988962,0.2605030874547893,-0.013768413214899697,0.00010937503025064603,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.24673467423988962,0.28611415721908234,-0.03937948297919276,0.0011111246661065365,3.9771906000148526e-275
wcf_sensitivity_v1_logit_f3,IC3,1000,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.06035883333923522,0.09844877898818416,-0.03808994564894893,0.0005148157871126001,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.047361929972442214,0.050535431124839256,-0.0031735011523970494,0.0014051699829684882,0.023917839901166537
wcf_sensitivity_v1_logit_f3,IC3,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.047361929972442214,0.05063318377262319,-0.00327125380018098,0.0010416133969287273,0.001686227140412838
wcf_sensitivity_v1_logit_f3,IC3,1000,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.01878640647932004,0.06206760282867556,-0.043281196349355504,0.0007123148409381592,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.27017311486651646,0.28415184913576236,-0.013978734269245882,0.00011601769579545001,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.27017311486651646,0.31387843417151573,-0.04370531930499928,0.000994475320529943,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.0773053822994694,0.1143958741023043,-0.03709049180283489,0.00048096796552288403,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,25,25,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.04872993627622975,0.05258247436016483,-0.003852538083935086,0.0013201752377615082,0.00352056147625171
wcf_sensitivity_v1_logit_f3,IC3,1000,25,25,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.04872993627622975,0.05339608968415125,-0.0046661534079215005,0.001462013911423435,0.0014149053848494682
wcf_sensitivity_v1_logit_f3,IC3,1000,25,25,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.01925706307636332,0.06183614568216626,-0.04257908260580295,0.0006966976556735457,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,49,5,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.04224664182997549,0.044593957790742,-0.0023473159607665097,0.0008378247715102527,0.005083744985316473
wcf_sensitivity_v1_logit_f3,IC3,1000,49,5,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.04224664182997549,0.04600507656836979,-0.0037584347383942986,0.001786593377795618,0.03540568712338702
wcf_sensitivity_v1_logit_f3,IC3,1000,49,5,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.018045000849715685,0.03539648762483366,-0.017351486775117986,0.0002485344067012924,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,49,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.20754134125278018,0.21582114525339854,-0.008279804000618346,6.058103657247918e-05,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,49,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.20754134125278018,0.24303144185624262,-0.035490100603462416,0.0012510134029940655,4.8688229268040145e-177
wcf_sensitivity_v1_logit_f3,IC3,1000,49,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.06601214131753788,0.08085201827567598,-0.014839876958138102,0.00024413740600709658,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,49,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.05119979140810067,0.05340086532342246,-0.0022010739153217884,0.00086755816411009,0.011177792931367343
wcf_sensitivity_v1_logit_f3,IC3,1000,49,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.05119979140810067,0.052599205366266444,-0.0013994139581657776,0.0012560346217232994,0.2652138222959556
wcf_sensitivity_v1_logit_f3,IC3,1000,49,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.01878133401236646,0.03612312341995194,-0.017341789407585483,0.00029562712729989894,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,49,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.2613403865212273,0.26997908925820596,-0.008638702736978601,6.614452869839483e-05,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,49,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.2613403865212273,0.3062100136397142,-0.044869627118486785,0.0010612444296667302,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,49,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.07410097920275309,0.08882994294410322,-0.014728963741350114,0.0002187702615517282,0.0
wcf_sensitivity_v1_logit_f3,IC3,1000,49,25,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.048960437682796586,0.05119012345356053,-0.0022296857707639487,0.0007125627575087571,0.0017533789530767227
wcf_sensitivity_v1_logit_f3,IC3,1000,49,25,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.048960437682796586,0.05348412222581674,-0.004523684543020162,0.0013546200934864989,0.0008394480188517302
wcf_sensitivity_v1_logit_f3,IC3,1000,49,25,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.01867209019052842,0.03572031237555611,-0.017048222185027686,0.0002897528149626061,0.0
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.05478106085613391,0.05467027002108491,0.00011079083504901172,5.5076021787184415e-05,0.04426229253186836
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.05478106085613391,0.05727592646269601,-0.002494865606562101,0.00041695330269018186,2.1831094759702735e-09
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.059154311332291744,0.06864528000685706,-0.009490968674565314,0.00011306363251432591,0.0
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.045173216880137444,0.045150958539107305,2.225834103014579e-05,8.741461469652923e-05,0.7990092599659402
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.045173216880137444,0.046491376478666496,-0.0013181595985290457,0.0002714558329043517,1.1984736854689106e-06
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.03048650188702917,0.04065972570215222,-0.010173223815123048,0.00012060211661734547,0.0
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.04275554282721304,0.04267550829994356,8.003452726949734e-05,8.037582007048953e-05,0.3193697888238646
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.04275554282721304,0.044880424423304865,-0.0021248815960918186,0.00047152321423463324,6.593055710284851e-06
wcf_sensitivity_v1_sym,SYM-LIN,500,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.0647198087034983,0.07417679541982991,-0.009456986716331588,0.00011082027535604264,0.0
wcf_sensitivity_v1_sym,SYM-LIN,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.03923257454504924,0.03920105053997826,3.152400507097676e-05,7.863141635409181e-05,0.6884874739211523
wcf_sensitivity_v1_sym,SYM-LIN,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.03923257454504924,0.04068072718117724,-0.0014481526361279952,0.000329264172765043,1.0917840939393766e-05
wcf_sensitivity_v1_sym,SYM-LIN,1000,25,10,causal_drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.04584688534991095,0.05552947073843752,-0.009682585388526564,0.00010782699212082912,0.0
wcf_sensitivity_v1_sym,SYM-LIN,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.034988045969588176,0.03492420152858437,6.384444100379673e-05,5.080067352471585e-05,0.20883922425521873
wcf_sensitivity_v1_sym,SYM-LIN,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.034988045969588176,0.0361584071988535,-0.0011703612292653209,0.00023234016643614524,4.722070024939326e-07
wcf_sensitivity_v1_sym,SYM-LIN,1000,25,10,cwdb_dr,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.023039429744346,0.03327666323114755,-0.010237233486801542,9.85127956885035e-05,0.0
wcf_sensitivity_v1_sym,SYM-LIN,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs COMMON199,REF-TCATE-K,REF-TCATE-COMMON199,10,0.033959169125291545,0.03390226879332574,5.690033196579861e-05,8.483593419255346e-05,0.5024051218115853
wcf_sensitivity_v1_sym,SYM-LIN,1000,25,10,drf,reference_tcate_rmse,REF-TCATE native vs INTERIOR,REF-TCATE-K,REF-TCATE-INTERIOR,10,0.033959169125291545,0.035106307050614474,-0.0011471379253229312,0.00030608438172609754,0.000178404302668136
wcf_sensitivity_v1_sym,SYM-LIN,1000,25,10,drf,kernel_law_error,LAW-A native vs COMMON199,LAW-A-K,LAW-A-COMMON199,10,0.0516950399438986,0.06132239576799821,-0.009627355824099607,0.00011042182256897686,0.0
