grid,dgp,n_train,n_grid,n_particles,method,seed,metric,target_id,value,n_arm_rows,wall_seconds
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,diagnostic_effective_support,NONE_OPERATIONAL,4.999999999999999,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,diagnostic_ehat_mean,NONE_OPERATIONAL,0.5075915662812246,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,500.0,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,diagnostic_train_risk,NONE_OPERATIONAL,0.07094196480557305,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,kernel_law_error,LAW-A-COMMON199,0.05848525530080791,2,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,kernel_law_error,LAW-A-INTERIOR,0.016310881369594,2,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,kernel_law_error,LAW-A-K,0.015181822200222128,2,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,mean_quantile_rmse,MEANQ-A-COMMON199,0.08417395463301866,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,mean_quantile_rmse,MEANQ-A-INTERIOR,0.05185714289458562,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,mean_quantile_rmse,MEANQ-A-K,0.0558422692916217,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,mode_coverage,LAW-A-K,1.0,2,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,peak_ram,NONE_OPERATIONAL,0.0,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,process_peak_ram,NONE_OPERATIONAL,912.0703125,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,reference_effect_rmse,REF-ATE-COMMON199,0.01993853807192769,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,reference_effect_rmse,REF-ATE-K,0.0364993571335179,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,reference_tcate_rmse,REF-TCATE-COMMON199,0.022114737303666674,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,reference_tcate_rmse,REF-TCATE-INTERIOR,0.03876372931113977,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,reference_tcate_rmse,REF-TCATE-K,0.03828713168362182,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,runtime,NONE_OPERATIONAL,106.92074122900021,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tail_calibration,LAW-A-K,0.0009153232702837616,2,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tate_functional_rmse,TATE-COMMON199-grid_mean,0.04102956660818495,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tate_functional_rmse,TATE-COMMON199-grid_sd,0.011096791547050344,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tate_functional_rmse,TATE-COMMON199-grid_skewness,0.09353513492356388,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.03608150878948688,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tate_functional_rmse,TATE-K-grid_mean,0.037014105331183905,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tate_functional_rmse,TATE-K-grid_sd,0.01265210036969075,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tate_functional_rmse,TATE-K-grid_skewness,0.0008283358500238425,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.028807368792903937,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.042767342117321513,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.02281393404848799,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,0.09478956744329924,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.03904443908149019,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tcate_functional_rmse,TCATE-K-grid_mean,0.039572690472210334,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tcate_functional_rmse,TCATE-K-grid_sd,0.023781752411619384,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tcate_functional_rmse,TCATE-K-grid_skewness,0.014132953386903199,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,3,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.031982434548169215,1,118.54842960099995
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,arm_energy_risk,LAW-A-M-K,0.04572070473860375,2,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,barycenter_rmse,MEANQ-A-K,0.13435557590772815,2,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.015187348588214081,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,diagnostic_effective_support,NONE_OPERATIONAL,4.999999999999999,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,diagnostic_ehat_mean,NONE_OPERATIONAL,0.5019390572431575,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,50.0,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,diagnostic_train_risk,NONE_OPERATIONAL,0.07584269377946604,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,kernel_law_error,LAW-A-COMMON199,0.05863598403699584,2,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,kernel_law_error,LAW-A-INTERIOR,0.016853230380821756,2,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,kernel_law_error,LAW-A-K,0.014105860561779714,2,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,mean_quantile_rmse,MEANQ-A-COMMON199,0.07817728340396471,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,mean_quantile_rmse,MEANQ-A-INTERIOR,0.05452037552505506,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,mean_quantile_rmse,MEANQ-A-K,0.06017898679023914,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,mode_coverage,LAW-A-K,1.0,2,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,peak_ram,NONE_OPERATIONAL,0.0,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,process_peak_ram,NONE_OPERATIONAL,909.7109375,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,reference_effect_rmse,REF-ATE-COMMON199,0.011670963391586048,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,reference_effect_rmse,REF-ATE-K,0.007090096936641033,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,reference_tcate_rmse,REF-TCATE-COMMON199,0.01627516403523709,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,reference_tcate_rmse,REF-TCATE-INTERIOR,0.014892187445565992,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,reference_tcate_rmse,REF-TCATE-K,0.013263420967953398,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,runtime,NONE_OPERATIONAL,116.73433511099984,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tail_calibration,LAW-A-K,0.0004379799530607276,2,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tate_functional_rmse,TATE-COMMON199-grid_mean,0.0004883298665013108,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tate_functional_rmse,TATE-COMMON199-grid_sd,0.008530240647799947,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tate_functional_rmse,TATE-COMMON199-grid_skewness,0.09360833599585469,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.0066778299492313755,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tate_functional_rmse,TATE-K-grid_mean,0.0015623317164393663,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tate_functional_rmse,TATE-K-grid_sd,0.016695857957359755,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tate_functional_rmse,TATE-K-grid_skewness,0.0008209363881426512,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.01276283836421843,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.023038412751312035,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.016604908798617576,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,0.09382927102790929,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.031041747180702708,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tcate_functional_rmse,TCATE-K-grid_mean,0.02318585362771189,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tcate_functional_rmse,TCATE-K-grid_sd,0.022639702698591564,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tcate_functional_rmse,TCATE-K-grid_skewness,0.00762286545400867,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,4,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.033204390505990944,1,129.3949277390002
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,arm_energy_risk,LAW-A-M-K,0.05626075822286361,2,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,barycenter_rmse,MEANQ-A-K,0.14666244019963026,2,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.015382022222928952,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,diagnostic_effective_support,NONE_OPERATIONAL,4.999999999999999,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,diagnostic_ehat_mean,NONE_OPERATIONAL,0.47300416745902635,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,500.0,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,diagnostic_train_risk,NONE_OPERATIONAL,0.0653150479524584,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,kernel_law_error,LAW-A-COMMON199,0.06354709125098568,2,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,kernel_law_error,LAW-A-INTERIOR,0.022461022984086594,2,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,kernel_law_error,LAW-A-K,0.018815225714648297,2,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,mean_quantile_rmse,MEANQ-A-COMMON199,0.10124883287337541,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,mean_quantile_rmse,MEANQ-A-INTERIOR,0.07771894483696427,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,mean_quantile_rmse,MEANQ-A-K,0.07971847998572724,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,mode_coverage,LAW-A-K,1.0,2,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,peak_ram,NONE_OPERATIONAL,0.0,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,process_peak_ram,NONE_OPERATIONAL,942.77734375,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,reference_effect_rmse,REF-ATE-COMMON199,0.005005096929885655,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,reference_effect_rmse,REF-ATE-K,0.01170473935368535,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,reference_tcate_rmse,REF-TCATE-COMMON199,0.03304290686085213,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,reference_tcate_rmse,REF-TCATE-INTERIOR,0.03584878656584822,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,reference_tcate_rmse,REF-TCATE-K,0.034251177414275816,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,runtime,NONE_OPERATIONAL,122.87573053200003,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tail_calibration,LAW-A-K,0.00044273067182323795,2,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tate_functional_rmse,TATE-COMMON199-grid_mean,0.022439654976606674,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tate_functional_rmse,TATE-COMMON199-grid_sd,0.016302509076027483,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tate_functional_rmse,TATE-COMMON199-grid_skewness,0.09516645445851801,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.020614491886162004,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tate_functional_rmse,TATE-K-grid_mean,0.01807322503115405,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tate_functional_rmse,TATE-K-grid_sd,0.009083608653530917,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tate_functional_rmse,TATE-K-grid_skewness,0.000894925878164976,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.011706518841857808,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.04372285988083448,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.023710640107734538,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,0.09559302264010364,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.04545091355390337,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tcate_functional_rmse,TCATE-K-grid_mean,0.042158591931984755,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tcate_functional_rmse,TCATE-K-grid_sd,0.01907580934712266,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tcate_functional_rmse,TCATE-K-grid_skewness,0.008724540792146528,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,5,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.042388715856394095,1,135.11505540400003
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,arm_energy_risk,LAW-A-M-K,0.05486361252642666,2,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,barycenter_rmse,MEANQ-A-K,0.15364031504433154,2,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.01795652912782291,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,diagnostic_effective_support,NONE_OPERATIONAL,4.999999999999999,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,diagnostic_ehat_mean,NONE_OPERATIONAL,0.507522502288466,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,500.0,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,diagnostic_train_risk,NONE_OPERATIONAL,0.07345942344453835,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,kernel_law_error,LAW-A-COMMON199,0.06125296723273305,2,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,kernel_law_error,LAW-A-INTERIOR,0.02069191529472378,2,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,kernel_law_error,LAW-A-K,0.018225459844056713,2,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,mean_quantile_rmse,MEANQ-A-COMMON199,0.10734969001379917,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,mean_quantile_rmse,MEANQ-A-INTERIOR,0.0808484981915327,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,mean_quantile_rmse,MEANQ-A-K,0.08503421371217822,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,mode_coverage,LAW-A-K,1.0,2,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,peak_ram,NONE_OPERATIONAL,0.0,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,process_peak_ram,NONE_OPERATIONAL,949.89453125,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,reference_effect_rmse,REF-ATE-COMMON199,0.04292792572904,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,reference_effect_rmse,REF-ATE-K,0.024957854191284906,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,reference_tcate_rmse,REF-TCATE-COMMON199,0.04809176619882582,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,reference_tcate_rmse,REF-TCATE-INTERIOR,0.031836824599796344,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,reference_tcate_rmse,REF-TCATE-K,0.03393189863602177,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,runtime,NONE_OPERATIONAL,123.58505336499957,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tail_calibration,LAW-A-K,7.406196510436003e-05,2,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tate_functional_rmse,TATE-COMMON199-grid_mean,0.022500161430964893,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tate_functional_rmse,TATE-COMMON199-grid_sd,0.04089806444835567,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tate_functional_rmse,TATE-COMMON199-grid_skewness,0.09288373282767787,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.006297285572260376,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tate_functional_rmse,TATE-K-grid_mean,0.025350362768732468,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tate_functional_rmse,TATE-K-grid_sd,0.01580793588701035,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tate_functional_rmse,TATE-K-grid_skewness,0.0012728337533749745,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.014490365248168985,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.03214749167612382,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.04393252723977148,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,0.09355166454750574,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.014598895200628407,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tcate_functional_rmse,TCATE-K-grid_mean,0.03455299750602629,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tcate_functional_rmse,TCATE-K-grid_sd,0.022804138562727606,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tcate_functional_rmse,TCATE-K-grid_skewness,0.007759591639865229,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,6,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.019950643115305686,1,136.286241196
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,7,arm_energy_risk,LAW-A-M-K,0.05060985171297554,2,133.8734705070001
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,7,barycenter_rmse,MEANQ-A-K,0.13593829551496062,2,133.8734705070001
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,7,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,1,133.8734705070001
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,7,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.01771387881823805,1,133.8734705070001
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,7,diagnostic_effective_support,NONE_OPERATIONAL,4.999999999999999,1,133.8734705070001
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,7,diagnostic_ehat_mean,NONE_OPERATIONAL,0.5127386757072604,1,133.8734705070001
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,7,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,1,133.8734705070001
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,7,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,50.0,1,133.8734705070001
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,7,diagnostic_train_risk,NONE_OPERATIONAL,0.07349295627293692,1,133.8734705070001
wcf_sensitivity_v1_logit_f3,IC2,1000,25,5,cwdb_dr,7,kernel_law_error,LAW-A-COMMON199,0.058117170939899626,2,133.8734705070001
