grid,dgp,metric,method,mean,standard_error,n,merged_checksum,git_revision
scaling,D1,reference_effect_rmse,cwdb_v0,0.016519596071969324,0.00335141816758996,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,reference_effect_rmse,wdrft,0.01476552171939779,0.0025736896323919844,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,reference_effect_rmse,causal_drf,0.01369435167006396,0.0025436730656795093,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,reference_effect_rmse,pta_s,0.01253026574631388,0.0026754473016359004,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,tail_calibration,cwdb_v1,0.0786972018665245,0.002747395055274119,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,tail_calibration,cwdb_v0,0.09251514645956319,0.0040213014886788905,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,tail_calibration,wdrft,0.06197728552700987,0.00223999717445257,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,tail_calibration,causal_drf,0.08713250097201983,0.0022103125880978064,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,mode_coverage,cwdb_v1,1.0,0.0,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,mode_coverage,cwdb_v0,1.0,0.0,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,mode_coverage,wdrft,1.0,0.0,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,mode_coverage,causal_drf,1.0,0.0,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,barycenter_rmse,cwdb_v1,0.15436700938273915,0.0015762246067849291,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,barycenter_rmse,cwdb_v0,0.17503147461990035,0.002035277928215954,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,barycenter_rmse,wdrft,0.16902607570323933,0.0015504438954167053,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,barycenter_rmse,causal_drf,0.2044911371225902,0.004360483561416289,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D1,barycenter_rmse,pta_s,0.11416280924966578,0.0010202092430056807,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,mean_quantile_rmse,cwdb_v1,0.1471800469278639,0.007220889737880856,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,mean_quantile_rmse,cwdb_v0,0.22689451188191323,0.004178442976524339,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,mean_quantile_rmse,wdrft,0.09990398659690798,0.003344655691231768,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,mean_quantile_rmse,causal_drf,0.11076189545305544,0.008137110981260525,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,mean_quantile_rmse,pta_s,0.10836377821373258,0.002405990395769662,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,kernel_law_error,cwdb_v1,0.005973535618660806,0.00026464024043102526,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,kernel_law_error,cwdb_v0,0.007853892466557131,0.00026695625820142893,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,kernel_law_error,wdrft,0.0020927553692492522,0.00010129340935466703,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,kernel_law_error,causal_drf,0.013644238388535079,0.0018680847583554196,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,arm_energy_risk,cwdb_v1,0.034035064996039976,0.0009627405353155815,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,arm_energy_risk,cwdb_v0,0.04473051348875755,0.0008717772980425933,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,arm_energy_risk,wdrft,0.009610671062013135,0.0002451194850855621,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,arm_energy_risk,causal_drf,0.038472232154064964,0.004105440311021834,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,tcate_functional_rmse,cwdb_v1,0.06484538599347452,0.005556127483011351,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,tcate_functional_rmse,cwdb_v0,0.050252480713994005,0.004998716140291238,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,tcate_functional_rmse,wdrft,0.025810062057136613,0.002023119623387601,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,tcate_functional_rmse,causal_drf,0.046678728028772064,0.006465672257558418,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,tcate_functional_rmse,pta_s,0.03068318267869664,0.0025152146504395785,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,reference_tcate_rmse,cwdb_v1,0.055621107875020094,0.0022171287107238557,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,reference_tcate_rmse,cwdb_v0,0.04165209169650465,0.003134565829078973,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,reference_tcate_rmse,wdrft,0.03555105279637107,0.00342772759185121,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,reference_tcate_rmse,causal_drf,0.04339927011791711,0.00402097534805361,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,reference_tcate_rmse,pta_s,0.03522468926742816,0.0029635227845694065,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,reference_effect_rmse,cwdb_v1,0.017635275948535457,0.0037247385911923204,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,reference_effect_rmse,cwdb_v0,0.017091872733223924,0.0030336937086445667,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,reference_effect_rmse,wdrft,0.01550304820599252,0.0031687485377895016,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,reference_effect_rmse,causal_drf,0.014433906193908075,0.003122738604669545,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,reference_effect_rmse,pta_s,0.012881679094858434,0.002551839464857912,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,tail_calibration,cwdb_v1,0.07017507609354516,0.004231875621281409,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,tail_calibration,cwdb_v0,0.07643365168634361,0.005317417059951673,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,tail_calibration,wdrft,0.02332763665977742,0.0007211690974026426,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,tail_calibration,causal_drf,0.08703982761673786,0.006634142558343674,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,mode_coverage,cwdb_v1,1.0,0.0,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,mode_coverage,cwdb_v0,1.0,0.0,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,mode_coverage,wdrft,1.0,0.0,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,mode_coverage,causal_drf,1.0,0.0,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,barycenter_rmse,cwdb_v1,0.15579309719074916,0.003198509687260208,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,barycenter_rmse,cwdb_v0,0.17865366443552166,0.002070323461069294,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,barycenter_rmse,wdrft,0.0880544559377435,0.0024692096883939633,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,barycenter_rmse,causal_drf,0.24293075675647638,0.01806901284380312,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D4,barycenter_rmse,pta_s,0.10345435279629175,0.001415620026599905,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,mean_quantile_rmse,cwdb_v1,0.19490160204917237,0.01245606347092609,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,mean_quantile_rmse,cwdb_v0,0.4098942055565568,0.010753556813308019,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,mean_quantile_rmse,wdrft,0.2105006572526893,0.011806659322982712,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,mean_quantile_rmse,causal_drf,0.21489918057292456,0.01694965383591342,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,mean_quantile_rmse,pta_s,0.20084813564379247,0.014529830717957354,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,kernel_law_error,cwdb_v1,0.009595908163227479,0.0005151931425789293,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,kernel_law_error,cwdb_v0,0.01731370762951893,0.000668320696018493,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,kernel_law_error,wdrft,0.004722942213115725,0.00028399650124070054,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,kernel_law_error,causal_drf,0.006834541924511892,0.0003752153989782305,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,arm_energy_risk,cwdb_v1,0.04227486371218135,0.0014295924281763853,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,arm_energy_risk,cwdb_v0,0.06314627578977797,0.0017181627508747184,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,arm_energy_risk,wdrft,0.020889390484598848,0.0006711873309481669,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,arm_energy_risk,causal_drf,0.03143644241787926,0.0015188101115874194,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,tcate_functional_rmse,cwdb_v1,0.07185197571118296,0.008135134285583007,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,tcate_functional_rmse,cwdb_v0,0.06537687223221986,0.01051330594167874,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,tcate_functional_rmse,wdrft,0.07463995102868375,0.0073419295778351535,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,tcate_functional_rmse,causal_drf,0.08254157088981455,0.012040419406962767,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,tcate_functional_rmse,pta_s,0.08110927035749135,0.0065200106391056795,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,reference_tcate_rmse,cwdb_v1,0.04797087019505203,0.011515394375099281,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,reference_tcate_rmse,cwdb_v0,0.06668996278443111,0.011639216733571562,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,reference_tcate_rmse,wdrft,0.05281488030528823,0.004114027645945237,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,reference_tcate_rmse,causal_drf,0.050633539117179494,0.0055626411950762435,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,reference_tcate_rmse,pta_s,0.042485260836908206,0.007128988222272314,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,reference_effect_rmse,cwdb_v1,0.03090476486784155,0.010622969839088283,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,reference_effect_rmse,cwdb_v0,0.03179359688521426,0.00902083058089723,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,reference_effect_rmse,wdrft,0.03224637376553898,0.004284159331733662,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,reference_effect_rmse,causal_drf,0.03523328470459157,0.005693315853331877,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,reference_effect_rmse,pta_s,0.030644790043355418,0.004756978276617817,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,tail_calibration,cwdb_v1,0.051342568979704364,0.0023475247865616497,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,tail_calibration,cwdb_v0,0.07538308366441908,0.0020578033261034454,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,tail_calibration,wdrft,0.042514998750200636,0.0014471255953577866,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,tail_calibration,causal_drf,0.04847613006483185,0.0015359472809383548,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,mode_coverage,cwdb_v1,0.998875,0.00039308254716901675,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,mode_coverage,cwdb_v0,0.9970000000000001,0.0007264831572567843,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,mode_coverage,wdrft,1.0,0.0,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,mode_coverage,causal_drf,1.0,0.0,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,barycenter_rmse,cwdb_v1,0.255365402456013,0.005027511213639209,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,barycenter_rmse,cwdb_v0,0.3132705832310453,0.005187591499951978,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,barycenter_rmse,wdrft,0.21457603986480356,0.00374378329874705,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,barycenter_rmse,causal_drf,0.2739766636878984,0.0099477908777619,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
scaling,D6,barycenter_rmse,pta_s,0.2157636614278923,0.006892025306178744,10,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,mean_quantile_rmse,cwdb_v1,0.12661229486874595,0.002369901569589565,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,mean_quantile_rmse,cwdb_v1_noshrink,0.16045282146135792,0.0015535938207265332,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,kernel_law_error,cwdb_v1,0.009998470474662093,0.00024011027102665224,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,kernel_law_error,cwdb_v1_noshrink,0.010957411405256433,0.000216813438902319,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,arm_energy_risk,cwdb_v1,0.04688522285434511,0.0008673529721883913,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,arm_energy_risk,cwdb_v1_noshrink,0.05083801160817096,0.0007009694013215787,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,tcate_functional_rmse,cwdb_v1,0.029195611364194785,0.0018398004386905153,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,tcate_functional_rmse,cwdb_v1_noshrink,0.0288526324009954,0.0015705609175623004,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,reference_tcate_rmse,cwdb_v1,0.03005584915173315,0.002824906723190788,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,reference_tcate_rmse,cwdb_v1_noshrink,0.031658978288852835,0.002691447265540198,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,reference_effect_rmse,cwdb_v1,0.0212098059324279,0.0032891041346876848,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,reference_effect_rmse,cwdb_v1_noshrink,0.02196479694553264,0.0034594465243040413,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,tail_calibration,cwdb_v1,0.10606965721446485,0.0016749426448042116,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,tail_calibration,cwdb_v1_noshrink,0.11085570426383669,0.0013418956679351476,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,mode_coverage,cwdb_v1,1.0,0.0,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,mode_coverage,cwdb_v1_noshrink,1.0,0.0,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,barycenter_rmse,cwdb_v1,0.17565644619724743,0.0017399548547373188,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D2,barycenter_rmse,cwdb_v1_noshrink,0.1844540321850605,0.0015554451386095244,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D8,mean_quantile_rmse,cwdb_v1,0.17414614936570544,0.00576069508240774,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D8,mean_quantile_rmse,cwdb_v1_noshrink,0.20614568255414664,0.003981148555872003,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D8,kernel_law_error,cwdb_v1,0.015168889017442237,0.0002590095078262367,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D8,kernel_law_error,cwdb_v1_noshrink,0.016254919517675992,0.0003436129806613184,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D8,arm_energy_risk,cwdb_v1,0.0633848048914663,0.0007630544581170222,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
shrinkage,D8,arm_energy_risk,cwdb_v1_noshrink,0.0680603333286287,0.0009802899331915146,20,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
