grid,dgp,metric,claimant,comparator,n_seeds,claimant_mean,comparator_mean,paired_mean_difference,paired_standard_error,seed_win_fraction,claimant_wins,comparator_wins,merged_checksum,git_revision
main,D2,tcate_functional_rmse,cwdb_v1,pta_s,20,0.02919561136419479,0.02144631652999063,0.0077492948342041635,0.0021799386041774435,0.15,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,reference_tcate_rmse,cwdb_v1,pta_s,20,0.030055849151733156,0.020838175245099306,0.009217673906633844,0.0029786793413203085,0.2,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,reference_effect_rmse,cwdb_v1,pta_s,20,0.0212098059324279,0.016956838731104144,0.004252967201323754,0.0032328067153752408,0.3,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,barycenter_rmse,cwdb_v1,pta_s,20,0.17565644619724743,0.11730397814048363,0.05835246805676379,0.0016637210722124382,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,mean_quantile_rmse,cwdb_v1,pta_s,20,0.25895963071397915,0.26109598432461334,-0.0021363536106341536,0.00242943624615965,0.55,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,tcate_functional_rmse,cwdb_v1,pta_s,20,0.05974013034779685,0.0401872298779396,0.01955290046985724,0.002540062509156044,0.05,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,reference_tcate_rmse,cwdb_v1,pta_s,20,0.0370243776144856,0.035123716600258634,0.0019006610142269624,0.003933150071030228,0.6,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,reference_effect_rmse,cwdb_v1,pta_s,20,0.025219499753471562,0.019785626961390294,0.005433872792081273,0.003973531717342299,0.4,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,barycenter_rmse,cwdb_v1,pta_s,20,0.21146473252843934,0.17527662794209842,0.036188104586340954,0.0015278552411099311,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,mean_quantile_rmse,cwdb_v1,pta_s,20,0.17653403868328016,0.12255286532517326,0.053981173358106885,0.004703670858974507,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,tcate_functional_rmse,cwdb_v1,pta_s,20,0.07507750495221813,0.040395486595983576,0.03468201835623454,0.0036703481751979962,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,reference_tcate_rmse,cwdb_v1,pta_s,20,0.0609451836020539,0.04700536300971504,0.013939820592338859,0.003365088575061461,0.3,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,reference_effect_rmse,cwdb_v1,pta_s,20,0.02535321613649274,0.01847980138140736,0.0068734147550853775,0.004317006556682384,0.5,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,barycenter_rmse,cwdb_v1,pta_s,20,0.19417351239317265,0.1235119009548202,0.07066161143835245,0.001995187130524531,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,mean_quantile_rmse,cwdb_v1,pta_s,20,0.15590669007978197,0.04011982351297159,0.11578686656681039,0.002428905059024367,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,tcate_functional_rmse,cwdb_v1,pta_s,20,0.037639546856495426,0.016686244633185025,0.020953302223310405,0.002118097636384715,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,reference_tcate_rmse,cwdb_v1,pta_s,20,0.09605562627484673,0.024007378006471063,0.07204824826837566,0.0049982810598446165,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,reference_effect_rmse,cwdb_v1,pta_s,20,0.0937314157627038,0.01857112410924051,0.0751602916534633,0.005378750919171536,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,barycenter_rmse,cwdb_v1,pta_s,20,0.16482715984201482,0.12357051725209833,0.04125664258991649,0.0016552840737893329,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,mean_quantile_rmse,cwdb_v1,pta_s,20,0.24898064816280266,0.21397053070580324,0.035010117456999355,0.008290114711277339,0.2,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,tcate_functional_rmse,cwdb_v1,pta_s,20,0.08810047909191858,0.0868542888536898,0.0012461902382287966,0.004614388362902536,0.5,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,reference_tcate_rmse,cwdb_v1,pta_s,20,0.07462629952820891,0.040497007883306124,0.03412929164490279,0.006488429004825712,0.1,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,reference_effect_rmse,cwdb_v1,pta_s,20,0.048503988345809226,0.024342020382400582,0.024161967963408644,0.007443358042883382,0.2,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,barycenter_rmse,cwdb_v1,pta_s,20,0.32437464650664505,0.25847043388689295,0.06590421261975202,0.00409121488995804,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,mean_quantile_rmse,cwdb_v1,pta_s,20,0.12643495852064487,0.05636524156597187,0.070069716954673,0.0020480903636086595,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,tcate_functional_rmse,cwdb_v1,pta_s,20,0.02834847855052174,0.019986012657876,0.008362465892645733,0.002047335138764784,0.2,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,reference_tcate_rmse,cwdb_v1,pta_s,20,0.028925209449849953,0.022900311166647848,0.006024898283202111,0.0024222173662026523,0.25,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,reference_effect_rmse,cwdb_v1,pta_s,20,0.020159174370626302,0.015599701552350687,0.004559472818275616,0.0023515364834577985,0.35,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D7,barycenter_rmse,cwdb_v1,pta_s,20,0.17509485712771417,0.11782304144051492,0.057271815687199225,0.0015343325795525854,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,mean_quantile_rmse,cwdb_v1,pta_s,20,0.17414614936570544,0.08481388724608219,0.08933226211962322,0.006581633578941385,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,tcate_functional_rmse,cwdb_v1,pta_s,20,0.0549608885375482,0.03563222693434302,0.019328661603205156,0.0055648487611484445,0.25,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_tcate_rmse,cwdb_v1,pta_s,20,0.04537988150254972,0.04968414740815501,-0.004304265905605292,0.0031204967408868874,0.6,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,reference_effect_rmse,cwdb_v1,pta_s,20,0.024776659358831197,0.033744408750325965,-0.008967749391494775,0.005833424304544155,0.65,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D8,barycenter_rmse,cwdb_v1,pta_s,20,0.25119048023972856,0.17440262541317073,0.07678785482655781,0.0019946432325665597,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,mean_quantile_rmse,cwdb_v1,pta_s,20,0.22113059860197967,0.17272110609849314,0.0484094925034866,0.00592515124412137,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,tcate_functional_rmse,cwdb_v1,pta_s,20,0.09584852907094996,0.06432084328119067,0.03152768578975927,0.0053022487833212055,0.05,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_tcate_rmse,cwdb_v1,pta_s,20,0.06630906976506351,0.0852013677310898,-0.018892297966026268,0.006204841065092066,0.75,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,reference_effect_rmse,cwdb_v1,pta_s,20,0.031379251460091545,0.034633625552700484,-0.0032543740926089444,0.006646943845420359,0.45,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D9,barycenter_rmse,cwdb_v1,pta_s,20,0.21302486415032784,0.15953080973892292,0.053494054411404944,0.003243020634974356,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,mean_quantile_rmse,cwdb_v1,cwdb_v0,20,0.10130602854464825,0.11591326309146124,-0.014607234546812994,0.0014843613778043841,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,kernel_law_error,cwdb_v1,cwdb_v0,20,0.020503958518921013,0.026044703875183733,-0.005540745356262716,0.0007153761722165887,0.95,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,arm_energy_risk,cwdb_v1,cwdb_v0,20,0.05025091161616248,0.05536605529023335,-0.005115143674070873,0.0006569804415314198,0.95,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,tcate_functional_rmse,cwdb_v1,cwdb_v0,20,0.045027846202563546,0.03811611213939803,0.0069117340631655215,0.0014576662731300032,0.15,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,reference_tcate_rmse,cwdb_v1,cwdb_v0,20,0.05230134641351179,0.03674623198464401,0.015555114428867797,0.0014682705936242197,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,reference_effect_rmse,cwdb_v1,cwdb_v0,20,0.03948068574827447,0.028609804703792336,0.010870881044482139,0.001598992313123357,0.05,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,tail_calibration,cwdb_v1,cwdb_v0,20,0.0673,0.0653625,0.001937499999999996,0.0020503429591168408,0.5,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,mode_coverage,cwdb_v1,cwdb_v0,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D0,barycenter_rmse,cwdb_v1,cwdb_v0,20,0.09426130726888117,0.10243185600770903,-0.00817054873882786,0.0008443810692282134,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,mean_quantile_rmse,cwdb_v1,cwdb_v0,20,0.16908798792988905,0.28138017490675643,-0.11229218697686742,0.0030739189670299307,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,kernel_law_error,cwdb_v1,cwdb_v0,20,0.010506073353288223,0.013528296612979388,-0.0030222232596911662,0.0002160193719420326,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,arm_energy_risk,cwdb_v1,cwdb_v0,20,0.05076428844074869,0.0669259483368991,-0.01616165989615042,0.0008130470052700964,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,tcate_functional_rmse,cwdb_v1,cwdb_v0,20,0.05751137066670327,0.04292957658845539,0.014581794078247879,0.0014711386940760808,0.0,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,reference_tcate_rmse,cwdb_v1,cwdb_v0,20,0.0515414406852854,0.04219010444714253,0.009351336238142867,0.0029732705217817485,0.25,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,reference_effect_rmse,cwdb_v1,cwdb_v0,20,0.023320300714573756,0.023694411883171368,-0.00037411116859761004,0.0019712890772672527,0.5,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,tail_calibration,cwdb_v1,cwdb_v0,20,0.09573655989930109,0.11093298004365382,-0.015196420144352712,0.0011464335215528357,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,mode_coverage,cwdb_v1,cwdb_v0,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D1,barycenter_rmse,cwdb_v1,cwdb_v0,20,0.1899708199034418,0.21544971459376994,-0.025478894690328137,0.0013960528654519359,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,mean_quantile_rmse,cwdb_v1,cwdb_v0,20,0.12661229486874592,0.2753517919312872,-0.1487394970625413,0.002393656465922644,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,kernel_law_error,cwdb_v1,cwdb_v0,20,0.009998470474662093,0.013963866497562094,-0.0039653960229,0.00018091142085193757,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,arm_energy_risk,cwdb_v1,cwdb_v0,20,0.04688522285434511,0.06507884419714925,-0.018193621342804157,0.0005786488357384359,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,tcate_functional_rmse,cwdb_v1,cwdb_v0,20,0.02919561136419479,0.032245559739679644,-0.003049948375484856,0.0013092644386729824,0.7,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,reference_tcate_rmse,cwdb_v1,cwdb_v0,20,0.030055849151733156,0.03807558280951598,-0.008019733657782833,0.002288578206804431,0.8,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,reference_effect_rmse,cwdb_v1,cwdb_v0,20,0.0212098059324279,0.024791285862772086,-0.003581479930344189,0.0018814749053746112,0.7,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,tail_calibration,cwdb_v1,cwdb_v0,20,0.10606965721446485,0.1255960613322531,-0.01952640411778823,0.0011855023484900215,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,mode_coverage,cwdb_v1,cwdb_v0,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D2,barycenter_rmse,cwdb_v1,cwdb_v0,20,0.17565644619724743,0.20883853840175162,-0.03318209220450421,0.0012321917612188632,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,mean_quantile_rmse,cwdb_v1,cwdb_v0,20,0.25895963071397915,0.2909531740039384,-0.031993543289959125,0.0035579524161502025,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,kernel_law_error,cwdb_v1,cwdb_v0,20,0.013254091249217443,0.013329835429330455,-7.574418011301502e-05,0.00031919033352807095,0.6,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,arm_energy_risk,cwdb_v1,cwdb_v0,20,0.05637915993319843,0.06530352335853817,-0.008924363425339744,0.0010988660718842156,0.95,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,tcate_functional_rmse,cwdb_v1,cwdb_v0,20,0.05974013034779685,0.0428620007569327,0.016878129590864134,0.0019926138979686125,0.1,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,reference_tcate_rmse,cwdb_v1,cwdb_v0,20,0.0370243776144856,0.029465948928532538,0.007558428685953059,0.0019310425797694902,0.25,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,reference_effect_rmse,cwdb_v1,cwdb_v0,20,0.025219499753471562,0.01865327365231387,0.00656622610115769,0.0026069569886940044,0.3,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,tail_calibration,cwdb_v1,cwdb_v0,20,0.10302400588402512,0.11272915710645201,-0.009705151222426878,0.001959541184941111,0.85,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,mode_coverage,cwdb_v1,cwdb_v0,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D3,barycenter_rmse,cwdb_v1,cwdb_v0,20,0.21146473252843934,0.20669367845283984,0.004771054075599482,0.0016878270380463734,0.3,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,mean_quantile_rmse,cwdb_v1,cwdb_v0,20,0.17653403868328016,0.27774538272449106,-0.10121134404121095,0.003218674340221112,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,kernel_law_error,cwdb_v1,cwdb_v0,20,0.008893507101713268,0.011464140152739982,-0.0025706330510267155,0.00015849351055783128,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,arm_energy_risk,cwdb_v1,cwdb_v0,20,0.04966102847118906,0.0638405190535146,-0.014179490582325548,0.0005344607584549988,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,tcate_functional_rmse,cwdb_v1,cwdb_v0,20,0.07507750495221813,0.05705491884140397,0.01802258611081415,0.002224927110527795,0.05,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,reference_tcate_rmse,cwdb_v1,cwdb_v0,20,0.0609451836020539,0.05015437026041989,0.010790813341634014,0.001981360172041145,0.1,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,reference_effect_rmse,cwdb_v1,cwdb_v0,20,0.02535321613649274,0.025549655778031123,-0.000196439641538379,0.0028826904440184724,0.5,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,tail_calibration,cwdb_v1,cwdb_v0,20,0.07215783180706063,0.08029173294832928,-0.008133901141268631,0.0015788631025896462,0.9,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,mode_coverage,cwdb_v1,cwdb_v0,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D4,barycenter_rmse,cwdb_v1,cwdb_v0,20,0.19417351239317265,0.21914804268930607,-0.024974530296133394,0.0014346613348943087,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,mean_quantile_rmse,cwdb_v1,cwdb_v0,20,0.15590669007978197,0.27104129002027233,-0.1151345999404904,0.0023997440107899073,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,kernel_law_error,cwdb_v1,cwdb_v0,20,0.019954814063472763,0.020129440478278977,-0.00017462641480622143,0.0006287310325000759,0.5,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,arm_energy_risk,cwdb_v1,cwdb_v0,20,0.04853104249202585,0.057859080456705916,-0.009328037964680081,0.0008792445268031621,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,tcate_functional_rmse,cwdb_v1,cwdb_v0,20,0.037639546856495426,0.04182654167734041,-0.004186994820844977,0.0015579143330491081,0.7,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,reference_tcate_rmse,cwdb_v1,cwdb_v0,20,0.09605562627484673,0.08859091266087832,0.007464713613968414,0.0020664111983496663,0.2,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,reference_effect_rmse,cwdb_v1,cwdb_v0,20,0.0937314157627038,0.08540535490212887,0.00832606086057494,0.0021119317843326805,0.2,False,True,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,tail_calibration,cwdb_v1,cwdb_v0,20,0.08066426063511276,0.09191260855633662,-0.011248347921223856,0.0014817366886669982,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,mode_coverage,cwdb_v1,cwdb_v0,20,1.0,1.0,0.0,0.0,0.0,False,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D5,barycenter_rmse,cwdb_v1,cwdb_v0,20,0.16482715984201482,0.19273806077908487,-0.02791090093707006,0.0015414685861094095,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,mean_quantile_rmse,cwdb_v1,cwdb_v0,20,0.24898064816280266,0.5414774568016492,-0.2924968086388466,0.008173770684171763,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
main,D6,kernel_law_error,cwdb_v1,cwdb_v0,20,0.019097738345714866,0.032366772656546604,-0.01326903431083174,0.000394904242847046,1.0,True,False,a871fd7b6ab72544e1f0f317c16cb18551759b575899188c0bfb1d048f9a4a69,63651f1b650ba00f6a69f98bd79b8b8708ada257
