paper_dgp,dgp,n_train,n_grid,n_particles,method,metric,target_id,mean,mc_sd,n_replications,mc_se
S5,D7,125,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,0.16447616604290324,0.05619495287695203,10,0.01777040440970002
S5,D7,125,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,0.096729895548249,0.04065738705063132,10,0.012856994679103057
S5,D7,125,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,0.0612976044866901,0.018575976252086155,10,0.005874239471779038
S5,D7,125,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.16220160795327704,0.051218795053189624,10,0.016196805137744425
S5,D7,125,25,10,drf,arm_energy_risk,LAW-A-M-K,0.14116468741514795,0.010508298027283793,20,0.00234972687168335
S5,D7,125,25,10,drf,barycenter_rmse,MEANQ-A-K,0.481740923417214,0.019916026716539262,20,0.004453358957988372
S5,D7,125,25,10,drf,diagnostic_effective_support,NONE_OPERATIONAL,61.06015158037011,0.1283939662272941,10,0.04060173711009855
S5,D7,125,25,10,drf,kernel_law_error,LAW-A-K,0.06516801671045055,0.005876534172299636,20,0.0013140329881362446
S5,D7,125,25,10,drf,mean_quantile_rmse,MEANQ-A-K,0.24404635150887355,0.10523658881742953,10,0.033278731384968285
S5,D7,125,25,10,drf,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
S5,D7,125,25,10,drf,peak_ram,NONE_OPERATIONAL,250.51999999999998,6.145603668025169,10,1.943410518764484
S5,D7,125,25,10,drf,process_peak_ram,NONE_OPERATIONAL,829.9421875,156.30099232817545,10,49.42671363015385
S5,D7,125,25,10,drf,reference_effect_rmse,REF-ATE-K,0.035386786387052116,0.027143631941370382,10,0.008583570090402842
S5,D7,125,25,10,drf,reference_tcate_rmse,REF-TCATE-K,0.042135110624788905,0.02340319587715266,10,0.007400740349886458
S5,D7,125,25,10,drf,runtime,NONE_OPERATIONAL,5.0742,1.4982008321094116,10,0.4737727021825269
S5,D7,125,25,10,drf,tail_calibration,LAW-A-K,0.08667737474192908,0.05377867892846524,20,0.012025278182418381
S5,D7,125,25,10,drf,tate_functional_rmse,TATE-K-grid_mean,0.23154676777233138,0.10786429855077082,10,0.034109686163683504
S5,D7,125,25,10,drf,tate_functional_rmse,TATE-K-grid_sd,0.04198925378447263,0.041550943091881905,10,0.013139561909838579
S5,D7,125,25,10,drf,tate_functional_rmse,TATE-K-grid_skewness,0.05105840672639622,0.026566787497428374,10,0.008401155860555835
S5,D7,125,25,10,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.23235902284320828,0.1031484519877426,10,0.032618404540178905
S5,D7,125,25,10,drf,tcate_functional_rmse,TCATE-K-grid_mean,0.23153697494836933,0.10785497031183032,10,0.034106736315522475
S5,D7,125,25,10,drf,tcate_functional_rmse,TCATE-K-grid_sd,0.04336006987187719,0.04074816677926919,10,0.012885701749889827
S5,D7,125,25,10,drf,tcate_functional_rmse,TCATE-K-grid_skewness,0.16075698696866414,0.008731452479998873,10,0.002761127711832223
S5,D7,125,25,10,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.23260373696854408,0.10281764600318863,10,0.0325137945026984
S5,D7,250,25,10,causal_drf,arm_energy_risk,LAW-A-M-K,0.06714793009446068,0.005271304167304325,20,0.0011786994448170394
S5,D7,250,25,10,causal_drf,barycenter_rmse,MEANQ-A-K,0.3130787118481696,0.015292131238284563,20,0.0034194244969652315
S5,D7,250,25,10,causal_drf,diagnostic_effective_support,NONE_OPERATIONAL,72.2125976334505,1.5962785867629632,10,0.504787611432567
S5,D7,250,25,10,causal_drf,kernel_law_error,LAW-A-K,0.028464662005318043,0.002406671877153347,20,0.0005381481916851906
S5,D7,250,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-K,0.12615230257722373,0.04494492909876977,10,0.014212834522689137
S5,D7,250,25,10,causal_drf,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
S5,D7,250,25,10,causal_drf,peak_ram,NONE_OPERATIONAL,288.50545999999997,0.18168347445184124,10,0.057453359248083
S5,D7,250,25,10,causal_drf,process_peak_ram,NONE_OPERATIONAL,667.77109375,198.63762488536986,10,62.81473236439116
S5,D7,250,25,10,causal_drf,reference_effect_rmse,REF-ATE-K,0.023114494253818223,0.018631299567036932,10,0.005891734240074569
S5,D7,250,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-K,0.034392125103823515,0.014499150643375636,10,0.004585034017096276
S5,D7,250,25,10,causal_drf,runtime,NONE_OPERATIONAL,7.4116,1.0546497259490681,10,0.3335095267671441
S5,D7,250,25,10,causal_drf,tail_calibration,LAW-A-K,0.05916379837240907,0.029520712628437914,20,0.006601032018142367
S5,D7,250,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_mean,0.09698161232665566,0.058324318538987605,10,0.018443768956038494
S5,D7,250,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_sd,0.029853983690645902,0.0186869722738095,10,0.0059093394957653676
S5,D7,250,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,0.021577269247943464,0.01038916466995858,10,0.0032853423343620607
S5,D7,250,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.10263587426171054,0.05738810829670109,10,0.018147713282598146
S5,D7,250,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,0.10112599198429573,0.0547271116394513,10,0.01730623225429777
S5,D7,250,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,0.033776688038878525,0.0168388452497392,10,0.00532491041562827
S5,D7,250,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,0.08296094868355146,0.011483862952273648,10,0.0036315163266410246
S5,D7,250,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.10930408659728949,0.05067750384489913,10,0.016025633828182166
S5,D7,250,25,10,cwdb_dr,arm_energy_risk,LAW-A-M-K,0.08906803938993575,0.007398105756511256,20,0.0016542667376291675
S5,D7,250,25,10,cwdb_dr,barycenter_rmse,MEANQ-A-K,0.2517611562114071,0.015357550627027703,20,0.003434052716992846
S5,D7,250,25,10,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,0.0,10,0.0
S5,D7,250,25,10,cwdb_dr,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.04058115422762853,0.0024354420364650514,10,0.0007701543944548415
S5,D7,250,25,10,cwdb_dr,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,0.0,10,0.0
S5,D7,250,25,10,cwdb_dr,diagnostic_ehat_mean,NONE_OPERATIONAL,0.49504054428506317,0.04429870581666587,10,0.01400848077784135
S5,D7,250,25,10,cwdb_dr,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,0.0,10,0.0
S5,D7,250,25,10,cwdb_dr,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,35.0,24.1522945769824,10,7.637626158259733
S5,D7,250,25,10,cwdb_dr,diagnostic_train_risk,NONE_OPERATIONAL,0.05661476447159769,0.007801889718597661,10,0.0024671741564218745
S5,D7,250,25,10,cwdb_dr,kernel_law_error,LAW-A-K,0.020405201917785155,0.0025862825786118707,20,0.0005783103654799586
S5,D7,250,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-K,0.12863310771992478,0.07423401033572408,10,0.02347485525093688
S5,D7,250,25,10,cwdb_dr,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
S5,D7,250,25,10,cwdb_dr,peak_ram,NONE_OPERATIONAL,0.0,0.0,10,0.0
S5,D7,250,25,10,cwdb_dr,process_peak_ram,NONE_OPERATIONAL,655.99765625,208.180036138991,10,65.8323077575377
S5,D7,250,25,10,cwdb_dr,reference_effect_rmse,REF-ATE-K,0.019930374094001363,0.013314928449694615,10,0.004210550078320967
S5,D7,250,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-K,0.05851394230921464,0.017044929378923525,10,0.005390079939411755
S5,D7,250,25,10,cwdb_dr,runtime,NONE_OPERATIONAL,69.41785501920003,9.321267246965046,10,2.9476435179536775
S5,D7,250,25,10,cwdb_dr,tail_calibration,LAW-A-K,0.06737716875089148,0.03320249233317823,20,0.007424302987940211
S5,D7,250,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,0.04815700293479382,0.0381198361451161,10,0.012054550625097974
S5,D7,250,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,0.02266277825595156,0.016228980777506962,10,0.005132054336001232
S5,D7,250,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,0.01453087729633552,0.009388795001993158,10,0.0029689976690703496
S5,D7,250,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.040810342633819593,0.03317362879241522,10,0.010490422523697317
S5,D7,250,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,0.105874112947133,0.03698816366384471,10,0.011696684364482792
S5,D7,250,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,0.05866659462433129,0.027155633586201953,10,0.008587365343736456
S5,D7,250,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,0.029234166988090664,0.009291223145603144,10,0.0029381427388980195
S5,D7,250,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.10897495054229737,0.03282792009286842,10,0.010381099833947046
S5,D7,250,25,10,drf,arm_energy_risk,LAW-A-M-K,0.09645920675242813,0.018867994151448235,20,0.004219011752170671
S5,D7,250,25,10,drf,barycenter_rmse,MEANQ-A-K,0.3860920009848284,0.04508388217115396,20,0.010081062522429105
S5,D7,250,25,10,drf,diagnostic_effective_support,NONE_OPERATIONAL,111.05408034741626,1.5753858328141783,10,0.49818074252540334
S5,D7,250,25,10,drf,kernel_law_error,LAW-A-K,0.04315652100257773,0.00968096001302994,20,0.0021647284676592194
S5,D7,250,25,10,drf,mean_quantile_rmse,MEANQ-A-K,0.15431867834062438,0.04853268071782941,10,0.015347381202207659
S5,D7,250,25,10,drf,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
S5,D7,250,25,10,drf,peak_ram,NONE_OPERATIONAL,310.14,9.0412880105043,10,2.8591063094765956
S5,D7,250,25,10,drf,process_peak_ram,NONE_OPERATIONAL,667.794140625,198.61911452968263,10,62.80887887596401
S5,D7,250,25,10,drf,reference_effect_rmse,REF-ATE-K,0.024222554766251646,0.017017444249028964,10,0.005381388378186515
S5,D7,250,25,10,drf,reference_tcate_rmse,REF-TCATE-K,0.03170323737472176,0.014583994702335769,10,0.004611864064321039
S5,D7,250,25,10,drf,runtime,NONE_OPERATIONAL,8.3901,1.092543357898847,10,0.345492545344887
S5,D7,250,25,10,drf,tail_calibration,LAW-A-K,0.06785650188637606,0.034795298453003234,20,0.00778046526383085
S5,D7,250,25,10,drf,tate_functional_rmse,TATE-K-grid_mean,0.09640381416623642,0.05772087082900274,10,0.018252942034802003
S5,D7,250,25,10,drf,tate_functional_rmse,TATE-K-grid_sd,0.025270704214992244,0.014807827528609971,10,0.004682646218934965
S5,D7,250,25,10,drf,tate_functional_rmse,TATE-K-grid_skewness,0.020796665383553993,0.014570343874471895,10,0.004607547293521366
S5,D7,250,25,10,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.10291239795736447,0.0556780614009591,10,0.01760694897297363
S5,D7,250,25,10,drf,tcate_functional_rmse,TCATE-K-grid_mean,0.14154067459707279,0.05123142365689621,10,0.01620079865288247
S5,D7,250,25,10,drf,tcate_functional_rmse,TCATE-K-grid_sd,0.02628042761511639,0.01497962363806024,10,0.004736972918836808
S5,D7,250,25,10,drf,tcate_functional_rmse,TCATE-K-grid_skewness,0.12048951177349052,0.020849612954989497,10,0.006593226527072052
S5,D7,250,25,10,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.143566194451467,0.046761181675556485,10,0.014787184017568724
S5,D7,500,25,10,causal_drf,arm_energy_risk,LAW-A-M-K,0.04705937258194525,0.00442191052507892,20,0.0009887692524498254
S5,D7,500,25,10,causal_drf,barycenter_rmse,MEANQ-A-K,0.25272538482510626,0.017416151889636466,20,0.003894369953168855
S5,D7,500,25,10,causal_drf,diagnostic_effective_support,NONE_OPERATIONAL,96.663747273897,2.339000915590573,10,0.7396570342485455
S5,D7,500,25,10,causal_drf,kernel_law_error,LAW-A-K,0.018947624735088136,0.0024248612840521286,20,0.0005422154667147986
S5,D7,500,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-K,0.10300176845067566,0.034957878894098744,10,0.011054651947368014
S5,D7,500,25,10,causal_drf,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
S5,D7,500,25,10,causal_drf,peak_ram,NONE_OPERATIONAL,317.99375,0.4496433358167893,10,0.14218970758970212
S5,D7,500,25,10,causal_drf,process_peak_ram,NONE_OPERATIONAL,889.0078125,113.62366652956482,10,35.93095823328644
S5,D7,500,25,10,causal_drf,reference_effect_rmse,REF-ATE-K,0.021453296101443375,0.023049186217231954,10,0.007288792665981351
S5,D7,500,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-K,0.03474670627773753,0.017983605793446687,10,0.0056869154849891095
S5,D7,500,25,10,causal_drf,runtime,NONE_OPERATIONAL,13.715,4.132294224224063,10,1.3067461710506578
S5,D7,500,25,10,causal_drf,tail_calibration,LAW-A-K,0.04783679924358505,0.02288931930047288,20,0.005118207391455529
S5,D7,500,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_mean,0.06719619612728893,0.041448634963694636,10,0.013107209239016555
S5,D7,500,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_sd,0.01656811909381511,0.01379803446914804,10,0.004363321615602011
S5,D7,500,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,0.0233012431769004,0.011209177632216417,10,0.0035446532015217065
S5,D7,500,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.07105177772509856,0.042785210552374886,10,0.01352987155153755
S5,D7,500,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,0.0804192291151488,0.04327103546253551,10,0.013683502877552975
S5,D7,500,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,0.021365592558251194,0.01238034186371638,10,0.0039150078500877665
S5,D7,500,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,0.06452732100397371,0.007016139210629113,10,0.002218698028640385
S5,D7,500,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.0841722192347855,0.04180526088879214,10,0.013219984258613827
S5,D7,500,25,10,cwdb_dr,arm_energy_risk,LAW-A-M-K,0.0658441120703991,0.0037885824989242287,20,0.0008471528005960599
S5,D7,500,25,10,cwdb_dr,barycenter_rmse,MEANQ-A-K,0.20937289137827725,0.009251622191751767,20,0.0020687256122902545
S5,D7,500,25,10,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,0.0,10,0.0
S5,D7,500,25,10,cwdb_dr,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.02760202783318873,0.0013717029469904854,10,0.00043377055856551425
S5,D7,500,25,10,cwdb_dr,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,0.0,10,0.0
S5,D7,500,25,10,cwdb_dr,diagnostic_ehat_mean,NONE_OPERATIONAL,0.5003375875173358,0.027278173023696558,10,0.008626115716304335
S5,D7,500,25,10,cwdb_dr,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,0.0,10,0.0
S5,D7,500,25,10,cwdb_dr,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,140.0,189.73665961010275,10,59.99999999999999
S5,D7,500,25,10,cwdb_dr,diagnostic_train_risk,NONE_OPERATIONAL,0.10387011024898915,0.00581967115303828,10,0.0018403416076779307
S5,D7,500,25,10,cwdb_dr,kernel_law_error,LAW-A-K,0.014118872207327698,0.0014607300769442569,20,0.0003266291748825857
S5,D7,500,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-K,0.07750953241286304,0.011669818210108833,10,0.0036903205424053303
S5,D7,500,25,10,cwdb_dr,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
S5,D7,500,25,10,cwdb_dr,peak_ram,NONE_OPERATIONAL,0.0,0.0,10,0.0
S5,D7,500,25,10,cwdb_dr,process_peak_ram,NONE_OPERATIONAL,879.523046875,142.36913983099228,10,45.02107503849351
S5,D7,500,25,10,cwdb_dr,reference_effect_rmse,REF-ATE-K,0.025977240033997883,0.017385269968941266,10,0.005497705083877918
S5,D7,500,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-K,0.0575153911497278,0.015424154601828631,10,0.004877545952434598
S5,D7,500,25,10,cwdb_dr,runtime,NONE_OPERATIONAL,124.25497253560002,37.0493877244652,10,11.716045112399287
S5,D7,500,25,10,cwdb_dr,tail_calibration,LAW-A-K,0.05795293386528183,0.026682639449458832,20,0.005966419562810751
S5,D7,500,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,0.03338422635145381,0.02753628508191937,10,0.008707737915858143
S5,D7,500,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,0.02187343720854475,0.01573818671094432,10,0.004976851624757808
S5,D7,500,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,0.009868781101792467,0.005774609183460205,10,0.0018260917617059372
S5,D7,500,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.0356693756761705,0.027038561236838392,10,0.008550343816234875
S5,D7,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,0.09420579227969865,0.03266986919702863,10,0.010331119752238669
S5,D7,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,0.047762593337085366,0.019824139048270847,10,0.006268943204441853
S5,D7,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,0.021938059036943933,0.00690177120905765,10,0.002182531690999631
S5,D7,500,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.10471377442005776,0.03479401956093509,10,0.011002835076500664
S5,D7,500,25,10,drf,arm_energy_risk,LAW-A-M-K,0.049371687842929265,0.004936593524856854,20,0.0011038558698865221
S5,D7,500,25,10,drf,barycenter_rmse,MEANQ-A-K,0.2575206213106612,0.018602323050466187,20,0.004159605888025364
S5,D7,500,25,10,drf,diagnostic_effective_support,NONE_OPERATIONAL,147.94634642339673,3.582354152871456,10,1.1328398508436823
S5,D7,500,25,10,drf,kernel_law_error,LAW-A-K,0.019794456095875525,0.0026902967398542373,20,0.0006015686389960142
S5,D7,500,25,10,drf,mean_quantile_rmse,MEANQ-A-K,0.09128769477288892,0.03760573705723968,10,0.01189197821902752
S5,D7,500,25,10,drf,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
S5,D7,500,25,10,drf,peak_ram,NONE_OPERATIONAL,389.95,3.456153931757082,10,1.092931836849853
S5,D7,500,25,10,drf,process_peak_ram,NONE_OPERATIONAL,889.018359375,113.59206132461787,10,35.92096378993156
S5,D7,500,25,10,drf,reference_effect_rmse,REF-ATE-K,0.01994477962718356,0.021014135787992782,10,0.006645253215011441
S5,D7,500,25,10,drf,reference_tcate_rmse,REF-TCATE-K,0.03539027371197701,0.017886923693628393,10,0.005656341920549754
S5,D7,500,25,10,drf,runtime,NONE_OPERATIONAL,13.4939,3.2272618063408904,10,1.0205497913706447
S5,D7,500,25,10,drf,tail_calibration,LAW-A-K,0.04967127043081493,0.021540973735156798,20,0.004816708157334815
S5,D7,500,25,10,drf,tate_functional_rmse,TATE-K-grid_mean,0.033439042302817225,0.03288106340741923,10,0.01039790522558618
S5,D7,500,25,10,drf,tate_functional_rmse,TATE-K-grid_sd,0.015651376456407608,0.012070860897231934,10,0.003817141375431658
S5,D7,500,25,10,drf,tate_functional_rmse,TATE-K-grid_skewness,0.01906025925986008,0.008627529952733868,10,0.002728264523196386
S5,D7,500,25,10,drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.03908813781639577,0.03606669243148378,10,0.011405289575224511
S5,D7,500,25,10,drf,tcate_functional_rmse,TCATE-K-grid_mean,0.07068663574039434,0.04656737121593018,10,0.014725895768890402
S5,D7,500,25,10,drf,tcate_functional_rmse,TCATE-K-grid_sd,0.019390851477116562,0.010911184113726399,10,0.0034504193768821107
S5,D7,500,25,10,drf,tcate_functional_rmse,TCATE-K-grid_skewness,0.06759102839263079,0.007562915049035137,10,0.0023916037305315055
S5,D7,500,25,10,drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.07484770309807479,0.048029765924239486,10,0.0151883455805339
S5,D7,1000,25,10,causal_drf,arm_energy_risk,LAW-A-M-K,0.033705527433948376,0.0021227834466592322,20,0.00047466880882413416
S5,D7,1000,25,10,causal_drf,barycenter_rmse,MEANQ-A-K,0.2067028239015311,0.006295678603638828,20,0.0014077565322227373
S5,D7,1000,25,10,causal_drf,diagnostic_effective_support,NONE_OPERATIONAL,122.15576849053657,2.217117209696921,10,0.7011140222199426
S5,D7,1000,25,10,causal_drf,kernel_law_error,LAW-A-K,0.01286873202331976,0.001041154478023245,20,0.00023280921879382865
S5,D7,1000,25,10,causal_drf,mean_quantile_rmse,MEANQ-A-K,0.07215230302414141,0.010732386986100573,10,0.0033938787606427683
S5,D7,1000,25,10,causal_drf,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
S5,D7,1000,25,10,causal_drf,peak_ram,NONE_OPERATIONAL,390.76601,1.0426945482738486,10,0.32972896763857507
S5,D7,1000,25,10,causal_drf,process_peak_ram,NONE_OPERATIONAL,866.19609375,99.1904755685854,10,31.366782499201502
S5,D7,1000,25,10,causal_drf,reference_effect_rmse,REF-ATE-K,0.013269429085301265,0.013418633699542524,10,0.004243344557804589
S5,D7,1000,25,10,causal_drf,reference_tcate_rmse,REF-TCATE-K,0.023856047150585806,0.010536927514987712,10,0.0033320690487459157
S5,D7,1000,25,10,causal_drf,runtime,NONE_OPERATIONAL,28.9769,6.562102380758436,10,2.0751189762410136
S5,D7,1000,25,10,causal_drf,tail_calibration,LAW-A-K,0.03871940360469982,0.016552687074606286,20,0.0037012933509101785
S5,D7,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_mean,0.027369842389649245,0.022715892723095252,10,0.0071833960089025565
S5,D7,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_sd,0.011803095520651518,0.008874652170864313,10,0.0028064114301689026
S5,D7,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_skewness,0.013152386729901799,0.009806361423280195,10,0.0031010437656375954
S5,D7,1000,25,10,causal_drf,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.031442520322371895,0.024190523928040414,10,0.007649715340541083
S5,D7,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_mean,0.04257005716210618,0.018576807068742953,10,0.005874502199074387
S5,D7,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_sd,0.017859067548770848,0.008972491754111888,10,0.002837351023007302
S5,D7,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_skewness,0.0385592221945137,0.003993277822907367,10,0.0012627853250225787
S5,D7,1000,25,10,causal_drf,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.045930376650611136,0.020291487373218484,10,0.006416731721191756
S5,D7,1000,25,10,cwdb_dr,arm_energy_risk,LAW-A-M-K,0.04404156708796522,0.0034308869020321132,20,0.0007671696336057466
S5,D7,1000,25,10,cwdb_dr,barycenter_rmse,MEANQ-A-K,0.16954191428920362,0.007190597544384649,20,0.0016078664908087137
S5,D7,1000,25,10,cwdb_dr,diagnostic_dense_dr_n_levels,NONE_OPERATIONAL,199.0,0.0,10,0.0
S5,D7,1000,25,10,cwdb_dr,diagnostic_dr_if_se_reference,NONE_OPERATIONAL,0.018228256735159147,0.0006573702974957265,10,0.00020787874062289774
S5,D7,1000,25,10,cwdb_dr,diagnostic_effective_support,NONE_OPERATIONAL,9.999999999999998,0.0,10,0.0
S5,D7,1000,25,10,cwdb_dr,diagnostic_ehat_mean,NONE_OPERATIONAL,0.49320720273415575,0.017379424572383714,10,0.00549585660718304
S5,D7,1000,25,10,cwdb_dr,diagnostic_n_boosting_steps,NONE_OPERATIONAL,100.0,0.0,10,0.0
S5,D7,1000,25,10,cwdb_dr,diagnostic_selected_contrast_shrinkage,NONE_OPERATIONAL,365.0,217.3706511928416,10,68.7386354243376
S5,D7,1000,25,10,cwdb_dr,diagnostic_train_risk,NONE_OPERATIONAL,0.15492579059845762,0.006326660225842172,10,0.002000665629565653
S5,D7,1000,25,10,cwdb_dr,kernel_law_error,LAW-A-K,0.009470507341989436,0.0009236707792393859,20,0.00020653906512094683
S5,D7,1000,25,10,cwdb_dr,mean_quantile_rmse,MEANQ-A-K,0.052987048134356785,0.007263845904519942,10,0.0022970297630768985
S5,D7,1000,25,10,cwdb_dr,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
S5,D7,1000,25,10,cwdb_dr,peak_ram,NONE_OPERATIONAL,0.0,0.0,10,0.0
S5,D7,1000,25,10,cwdb_dr,process_peak_ram,NONE_OPERATIONAL,865.904296875,100.1077421874956,10,31.656847672941293
S5,D7,1000,25,10,cwdb_dr,reference_effect_rmse,REF-ATE-K,0.013226800517837636,0.012828784130441482,10,0.004056817746281772
S5,D7,1000,25,10,cwdb_dr,reference_tcate_rmse,REF-TCATE-K,0.033360369606157445,0.009786836536361766,10,0.003094869454265649
S5,D7,1000,25,10,cwdb_dr,runtime,NONE_OPERATIONAL,238.78418787569998,58.240354895913825,10,18.41721732076264
S5,D7,1000,25,10,cwdb_dr,tail_calibration,LAW-A-K,0.04952564852444805,0.019061171314553718,20,0.004262207479011113
S5,D7,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_mean,0.018302815329264446,0.008609577434152318,10,0.002722587438350967
S5,D7,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_sd,0.01166065303691017,0.00952056916691514,10,0.003010668318862362
S5,D7,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_skewness,0.006072244201042631,0.006207022839073909,10,0.001962832966015833
S5,D7,1000,25,10,cwdb_dr,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.023698234369683265,0.012664930524689167,10,0.004005002686580914
S5,D7,1000,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_mean,0.04352666691501511,0.02041764821982964,10,0.006456627283874395
S5,D7,1000,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_sd,0.03122075518214677,0.009665046463910962,10,0.0030563560517315024
S5,D7,1000,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_skewness,0.014950899472318166,0.006642615233457863,10,0.002100579375785796
S5,D7,1000,25,10,cwdb_dr,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.0483997721427665,0.014061581608934594,10,0.00444666253885684
S5,D7,1000,25,10,drf,arm_energy_risk,LAW-A-M-K,0.036698916720068746,0.0019770147788461877,20,0.00044207394380217885
S5,D7,1000,25,10,drf,barycenter_rmse,MEANQ-A-K,0.21744283321759136,0.006187520019076686,20,0.0013835715374796265
S5,D7,1000,25,10,drf,diagnostic_effective_support,NONE_OPERATIONAL,199.24383835471312,2.7584030211768327,10,0.8722836251608462
S5,D7,1000,25,10,drf,kernel_law_error,LAW-A-K,0.014246285446589412,0.0009279850167606936,20,0.00020750375795781925
S5,D7,1000,25,10,drf,mean_quantile_rmse,MEANQ-A-K,0.06618799878772971,0.009647963290951285,10,0.0030509538781099844
S5,D7,1000,25,10,drf,mode_coverage,LAW-A-K,1.0,0.0,20,0.0
